,0
0,0.776074336179299
1,0.5839092107272847
2,0.7638366126799241
3,1.2006941947958367
4,0.3641851021391247
5,0.6700456060643099
6,0.1999926319322789
7,0.5149720692675999
8,0.638534364932255
9,0.1791593158739495
10,0.7970752059699784
11,0.34653033918937837
12,0.5561980238164068
13,0.9466750431778514
14,0.22937391034984245
