,0
0,-0.40874970867904636
1,1.130428381634463
2,0.740586007113599
3,1.0804537237885832
4,1.3769534416242877
5,-0.0599467836803953
6,0.45803218793679434
7,0.38808836137682334
8,0.5180663816370306
9,0.20559315122092414
