,0
0,0.0832823629972772
1,0.8572221022192643
2,-0.8298121490415973
3,-0.2059427684362909
4,-2.340747109943422
5,0.11135267951399896
6,0.5043484690804405
7,0.2956383877315645
8,0.13332103896865632
9,-1.0706451476484524
10,0.24842081999864618
11,0.05927043747310634
12,0.5395254896582138
13,0.11072351189183394
14,0.6151847557329866
15,-0.19348711779239736
16,-0.7897789093835534
17,0.6846240509700614
18,-0.09147075164775487
19,0.6143343654637157
20,0.24256702010598374
