,0
0,1.0938347350172144
1,1.1069292752784783
2,0.7100722768833663
3,0.6254111133478517
4,0.7144451959271976
5,0.7267202362312126
6,0.5236603416919792
7,0.5906561014215868
8,0.6529442273275556
9,0.19795919189091293
