,0
0,0.5892110379263293
1,0.9230761215115209
2,0.9157727322028322
3,0.6604302441893424
4,0.9642594361918029
5,0.9178615312417229
6,0.40132822683845504
7,0.5969177311149423
8,0.8967869682506837
9,0.6211094244506938
10,0.5201971551283648
11,0.6876785603196005
12,0.5694584202285213
13,0.21014837971602418
