,0
0,1.120361813356272
1,0.8649342530641349
2,1.1269950603321206
3,0.915155111830007
4,0.5955895252691086
5,0.6259227886194481
6,0.5235231448509445
7,0.6541224646660879
8,0.5343783373840019
9,0.18721161459132674
