,0
0,1.337094307157237
1,0.9513435867988385
2,0.35614990861437335
3,0.4796078581758145
4,0.58122849480689
5,0.24917578858552858
6,0.5186069381211702
7,0.6043166337795753
8,0.43438428437445253
9,0.2440953472897256
10,0.3975027775281461
11,0.3933832410675606
12,0.5572399516135285
13,0.24945500290533573
