,0
0,1.9189293073520197
1,1.0750211777925642
2,0.5490089064593136
3,1.0534741675437331
4,0.9208417759343916
5,0.8118562692858831
6,1.0371320632854797
7,0.7991245014823285
8,0.6941084101638424
9,0.22450701987363786
