time,T1,T2,T3,T4,T5,T_amb,irrad,u1,u2,u3,u4,u5,T_sup,T_lb,T_ub,E1,E2,E3,E4,E5,Tret1,Tret2,Tret3,Tret4,Tret5,F1,F2,F3,F4,F5
2020-01-03 04:15:00,20.46,21.68,21.88,21.75,21.3,-1.36,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1602.64,1505.58,1244.14,1454.09,375.03,29.86,28.06,28.16,27.98,23.87,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 04:30:00,20.48,21.72,21.91,21.78,21.34,-1.41,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1600.07,1499.0,1238.63,1448.08,373.47,29.87,28.1,28.19,28.01,23.92,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 04:45:00,20.49,21.76,21.95,21.82,21.38,-1.47,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1597.61,1492.59,1233.27,1442.22,371.94,29.88,28.13,28.23,28.04,23.97,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 05:00:00,20.5,21.8,21.98,21.85,21.41,-1.52,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1595.19,1486.25,1227.95,1436.45,370.45,29.89,28.16,28.26,28.07,24.02,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 05:15:00,20.52,21.83,22.01,21.88,21.45,-1.57,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1593.41,1481.75,1224.42,1432.46,369.26,29.9,28.19,28.28,28.1,24.06,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 05:30:00,20.53,21.86,22.04,21.91,21.48,-1.61,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1591.67,1477.34,1220.97,1428.57,368.08,29.91,28.21,28.3,28.12,24.09,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 05:45:00,20.54,21.89,22.06,21.93,21.51,-1.66,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1590.03,1473.13,1217.68,1424.87,366.94,29.91,28.23,28.32,28.14,24.13,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 06:00:00,20.55,21.92,22.09,21.96,21.54,-1.7,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1588.46,1469.08,1214.53,1421.27,365.83,29.92,28.26,28.34,28.16,24.17,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 06:15:00,20.56,21.94,22.11,21.98,21.56,-1.75,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1586.92,1465.16,1211.49,1417.76,364.74,29.92,28.28,28.36,28.18,24.2,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 06:30:00,20.57,21.97,22.13,22.01,21.59,-1.79,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1585.44,1461.33,1208.53,1414.33,363.68,29.93,28.3,28.38,28.2,24.24,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 06:45:00,20.57,21.99,22.15,22.03,21.61,-1.83,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1584.0,1457.56,1205.62,1410.95,362.64,29.94,28.32,28.4,28.22,24.27,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 07:00:00,20.58,22.01,22.17,22.05,21.63,-1.85,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1582.89,1454.6,1203.45,1408.31,361.76,29.94,28.33,28.41,28.23,24.3,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 07:15:00,20.59,22.03,22.19,22.07,21.66,-1.88,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1581.75,1451.73,1201.34,1405.75,360.9,29.94,28.35,28.43,28.24,24.33,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 07:30:00,20.6,22.05,22.2,22.08,21.68,-1.91,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1580.66,1448.95,1199.31,1403.27,360.07,29.95,28.36,28.44,28.26,24.35,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 07:45:00,20.6,22.06,22.22,22.1,21.69,-1.93,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1579.61,1446.24,1197.35,1400.85,359.25,29.95,28.38,28.45,28.27,24.38,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 08:00:00,20.62,22.08,22.23,22.12,21.71,-1.88,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1578.49,1443.54,1195.38,1398.41,358.45,29.96,28.39,28.47,28.28,24.41,0.062491,0.045381,0.037955,0.043361,0.007396
2020-01-03 08:15:00,19.56,21.18,21.37,21.25,21.15,-1.82,8.9,0.0,0.0,0.0,0.0,0.0,28.86,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 08:30:00,19.26,20.62,21.09,20.46,20.52,-1.77,121.5,0.222,0.0,0.0,0.0,0.0,36.0,23.0,23.0,599.99,0.0,0.0,0.0,0.0,25.65,36.0,36.0,36.0,36.0,0.01387,0.0,0.0,0.0,0.0
2020-01-03 08:45:00,19.48,20.94,21.51,20.18,20.55,-1.71,234.2,0.369,0.0,0.0,0.0,0.0,36.0,23.0,23.0,910.42,0.0,0.0,0.0,0.0,26.54,36.0,36.0,36.0,36.0,0.023031,0.0,0.0,0.0,0.0
2020-01-03 09:00:00,19.42,21.32,21.9,20.1,20.68,-1.3,346.8,0.261,0.0,0.0,0.0,0.0,36.0,23.0,23.0,709.22,0.0,0.0,0.0,0.0,25.62,36.0,36.0,36.0,36.0,0.016339,0.0,0.0,0.0,0.0
2020-01-03 09:15:00,19.48,21.66,22.16,20.06,20.73,-0.89,459.5,0.29,0.0,0.0,0.0,0.0,36.0,23.0,23.0,761.54,0.0,0.0,0.0,0.0,25.95,36.0,36.0,36.0,36.0,0.018119,0.0,0.0,0.0,0.0
2020-01-03 09:30:00,19.46,21.67,22.01,20.0,20.88,-0.47,492.1,0.261,0.0,0.0,0.0,0.0,36.0,23.0,23.0,708.44,0.0,0.0,0.0,0.0,25.6,36.0,36.0,36.0,36.0,0.016299,0.0,0.0,0.0,0.0
2020-01-03 09:45:00,19.52,21.61,21.84,19.98,20.72,-0.06,524.7,0.272,0.0,0.0,0.002,0.0,36.0,23.0,23.0,738.49,0.0,0.0,4.42,0.0,25.62,36.0,36.0,21.94,36.0,0.017017,0.0,0.0,7.5e-05,0.0
2020-01-03 10:00:00,19.43,21.44,21.51,19.89,20.64,0.31,557.3,0.238,0.0,0.0,0.011,0.0,36.0,23.0,23.0,677.45,0.0,0.0,27.53,0.0,25.09,36.0,36.0,21.8,36.0,0.014858,0.0,0.0,0.000464,0.0
2020-01-03 10:15:00,19.44,21.19,21.16,19.83,20.47,0.67,589.9,0.283,0.0,0.0,0.055,0.0,36.0,23.0,23.0,784.46,0.0,0.0,139.68,0.0,25.38,36.0,36.0,21.98,36.0,0.017678,0.0,0.0,0.002384,0.0
2020-01-03 10:30:00,19.43,20.94,21.26,19.82,20.38,1.04,622.8,0.282,0.0,0.0,0.083,0.0,36.0,23.0,23.0,774.25,0.0,0.0,207.69,0.0,25.5,36.0,36.0,22.16,36.0,0.017637,0.0,0.0,0.003591,0.0
2020-01-03 10:45:00,19.46,20.74,21.57,19.81,20.38,1.41,655.7,0.285,0.0,0.0,0.09,0.0,36.0,23.0,23.0,790.31,0.0,0.0,226.11,0.0,25.39,36.0,36.0,22.16,36.0,0.017827,0.0,0.0,0.003908,0.0
2020-01-03 11:00:00,19.5,20.53,22.02,19.83,20.45,1.76,688.6,0.272,0.0,0.0,0.094,0.0,36.0,23.0,23.0,761.3,0.0,0.0,236.1,0.0,25.3,36.0,36.0,22.16,36.0,0.017028,0.0,0.0,0.004081,0.0
2020-01-03 11:15:00,19.53,20.34,22.5,19.86,20.57,2.1,721.5,0.25,0.0,0.0,0.083,0.0,36.0,23.0,23.0,709.96,0.0,0.0,211.08,0.0,25.14,36.0,36.0,22.05,36.0,0.015633,0.0,0.0,0.003619,0.0
2020-01-03 11:30:00,19.58,20.25,22.87,19.9,20.67,2.45,697.5,0.233,0.0,0.0,0.071,0.0,36.0,23.0,23.0,669.7,0.0,0.0,180.52,0.0,25.0,36.0,36.0,21.95,36.0,0.014567,0.0,0.0,0.003073,0.0
2020-01-03 11:45:00,19.59,20.21,23.17,19.98,20.7,2.79,673.4,0.211,0.0,0.0,0.052,0.0,36.0,23.0,23.0,613.42,0.0,0.0,133.84,0.0,24.88,36.0,36.0,21.93,36.0,0.013203,0.0,0.0,0.002276,0.0
2020-01-03 12:00:00,19.57,20.15,23.3,20.03,20.82,2.98,649.4,0.205,0.0,0.0,0.01,0.0,36.0,23.0,23.0,598.05,0.0,0.0,26.29,0.0,24.83,36.0,36.0,21.87,36.0,0.012804,0.0,0.0,0.000445,0.0
2020-01-03 12:15:00,19.64,20.12,23.53,20.22,20.8,3.16,625.4,0.215,0.0,0.0,0.0,0.0,36.0,23.0,23.0,623.56,0.0,0.0,0.0,0.0,24.9,36.0,36.0,36.0,36.0,0.013439,0.0,0.0,0.0,0.0
2020-01-03 12:30:00,19.57,20.04,23.72,20.43,20.95,3.35,604.8,0.182,0.0,0.0,0.0,0.0,36.0,23.0,23.0,545.33,0.0,0.0,0.0,0.0,24.53,36.0,36.0,36.0,36.0,0.011378,0.0,0.0,0.0,0.0
2020-01-03 12:45:00,19.66,20.01,23.98,20.71,20.96,3.53,584.2,0.215,0.0,0.0,0.0,0.0,36.0,23.0,23.0,627.09,0.0,0.0,0.0,0.0,24.83,36.0,36.0,36.0,36.0,0.013429,0.0,0.0,0.0,0.0
2020-01-03 13:00:00,19.58,19.95,24.14,21.01,21.11,3.57,563.6,0.171,0.0,0.0,0.0,0.0,36.0,23.0,23.0,522.33,0.0,0.0,0.0,0.0,24.34,36.0,36.0,36.0,36.0,0.010717,0.0,0.0,0.0,0.0
2020-01-03 13:15:00,19.66,19.98,24.31,21.3,21.15,3.6,543.1,0.21,0.027,0.0,0.0,0.0,36.0,23.0,23.0,624.79,74.04,0.0,0.0,0.0,24.62,21.52,36.0,36.0,36.0,0.01313,0.001223,0.0,0.0,0.0
2020-01-03 13:30:00,19.64,19.96,24.5,21.7,21.24,3.64,537.1,0.168,0.012,0.0,0.0,0.0,36.0,23.0,23.0,519.54,32.33,0.0,0.0,0.0,24.15,21.25,36.0,36.0,36.0,0.010485,0.000524,0.0,0.0,0.0
2020-01-03 13:45:00,19.66,19.95,24.67,22.05,21.33,3.67,531.2,0.181,0.02,0.0,0.0,0.0,36.0,23.0,23.0,553.96,54.87,0.0,0.0,0.0,24.27,21.22,36.0,36.0,36.0,0.011295,0.000888,0.0,0.0,0.0
2020-01-03 14:00:00,19.67,19.97,24.81,22.4,21.42,3.67,525.3,0.17,0.023,0.0,0.0,0.0,36.0,23.0,23.0,526.62,65.86,0.0,0.0,0.0,24.12,21.19,36.0,36.0,36.0,0.010607,0.001064,0.0,0.0,0.0
2020-01-03 14:15:00,19.68,19.97,24.86,22.76,21.5,3.66,519.4,0.165,0.017,0.0,0.0,0.0,36.0,23.0,23.0,515.5,48.47,0.0,0.0,0.0,24.05,21.07,36.0,36.0,36.0,0.010324,0.000776,0.0,0.0,0.0
2020-01-03 14:30:00,19.67,19.97,24.84,23.1,21.54,3.66,501.5,0.161,0.014,0.0,0.0,0.0,36.0,23.0,23.0,503.9,38.99,0.0,0.0,0.0,24.04,20.95,36.0,36.0,36.0,0.010083,0.00062,0.0,0.0,0.0
2020-01-03 14:45:00,19.66,19.93,24.74,23.33,21.6,3.65,483.6,0.164,0.015,0.0,0.0,0.0,36.0,23.0,23.0,513.12,43.43,0.0,0.0,0.0,24.04,20.89,36.0,36.0,36.0,0.01026,0.000688,0.0,0.0,0.0
2020-01-03 15:00:00,19.65,19.93,24.66,23.54,21.59,3.54,465.7,0.171,0.034,0.0,0.0,0.0,36.0,23.0,23.0,533.16,97.53,0.0,0.0,0.0,24.05,20.99,36.0,36.0,36.0,0.010676,0.001554,0.0,0.0,0.0
2020-01-03 15:15:00,19.61,19.88,24.51,23.7,21.62,3.42,447.8,0.175,0.034,0.0,0.0,0.0,36.0,23.0,23.0,546.16,97.35,0.0,0.0,0.0,24.04,20.89,36.0,36.0,36.0,0.010923,0.001541,0.0,0.0,0.0
2020-01-03 15:30:00,19.6,19.86,24.2,23.52,21.53,3.31,338.3,0.197,0.062,0.0,0.0,0.0,36.0,23.0,23.0,612.52,176.59,0.0,0.0,0.0,24.1,21.05,36.0,36.0,36.0,0.012314,0.002826,0.0,0.0,0.0
2020-01-03 15:45:00,19.5,19.76,23.7,23.13,21.35,3.2,228.7,0.2,0.071,0.0,0.0,0.0,36.0,23.0,23.0,625.11,201.29,0.0,0.0,0.0,24.04,21.03,36.0,36.0,36.0,0.012501,0.003217,0.0,0.0,0.0
2020-01-03 16:00:00,19.4,19.65,23.16,22.57,21.09,2.94,119.2,0.248,0.118,0.0,0.0,0.0,36.0,23.0,23.0,751.16,326.41,0.0,0.0,0.0,24.42,21.36,36.0,36.0,36.0,0.015517,0.005335,0.0,0.0,0.0
2020-01-03 16:15:00,19.29,19.54,22.51,21.73,20.74,2.68,9.7,0.3,0.176,0.0,0.0,0.0,36.0,23.0,23.0,880.91,476.26,0.0,0.0,0.0,24.77,21.76,36.0,36.0,36.0,0.01877,0.007999,0.0,0.0,0.0
2020-01-03 16:30:00,19.2,19.45,22.06,21.21,20.47,2.43,0.0,0.354,0.232,0.0,0.0,0.0,36.0,23.0,23.0,1004.68,611.73,0.0,0.0,0.0,25.13,22.11,36.0,36.0,36.0,0.022115,0.010539,0.0,0.0,0.0
2020-01-03 16:45:00,19.14,19.4,21.72,20.91,20.29,2.17,0.0,0.399,0.276,0.0,0.0,0.0,36.0,23.0,23.0,1103.16,713.55,0.0,0.0,0.0,25.42,22.39,36.0,36.0,36.0,0.024949,0.012538,0.0,0.0,0.0
2020-01-03 17:00:00,19.08,19.34,21.4,20.65,20.2,2.07,0.0,0.428,0.3,0.0,0.0,0.0,36.0,23.0,23.0,1138.61,761.06,0.0,0.0,0.0,25.82,22.63,36.0,36.0,36.0,0.02677,0.013615,0.0,0.0,0.0
2020-01-03 17:15:00,19.07,19.33,21.17,20.46,20.02,1.96,0.0,0.458,0.331,0.0,0.0,0.0,36.0,23.0,23.0,1195.18,826.61,0.0,0.0,0.0,26.01,22.82,36.0,36.0,36.0,0.028632,0.014999,0.0,0.0,0.0
2020-01-03 17:30:00,19.0,19.26,20.89,20.2,19.95,1.86,0.0,0.464,0.335,0.0,0.0,0.0,36.0,23.0,23.0,1204.07,833.83,0.0,0.0,0.0,26.08,22.87,36.0,36.0,36.0,0.029025,0.015196,0.0,0.0,0.0
2020-01-03 17:45:00,19.0,19.27,20.64,19.95,19.77,1.76,0.0,0.501,0.368,0.0,0.0,0.025,36.0,23.0,23.0,1263.12,898.41,0.0,0.0,12.49,26.34,23.14,36.0,36.0,20.14,0.031297,0.01671,0.0,0.0,0.000188
2020-01-03 18:00:00,18.95,19.19,20.41,19.81,19.71,1.65,0.0,0.5,0.367,0.0,0.026,0.113,36.0,23.0,23.0,1259.41,893.91,0.0,63.85,54.85,26.36,23.14,36.0,22.24,20.34,0.031255,0.016634,0.0,0.00111,0.000838
2020-01-03 18:15:00,18.96,19.23,20.22,19.75,19.6,1.55,0.0,0.523,0.405,0.0,0.095,0.144,36.0,23.0,23.0,1292.7,965.66,0.0,232.08,69.52,26.54,23.45,36.0,22.54,20.38,0.032696,0.018402,0.0,0.004125,0.001065
2020-01-03 18:30:00,18.94,19.21,20.03,19.67,19.58,1.45,0.0,0.518,0.384,0.0,0.123,0.2,36.0,23.0,23.0,1281.33,923.07,0.0,301.69,95.88,26.54,23.34,36.0,22.51,20.49,0.032393,0.017438,0.0,0.00535,0.001479
2020-01-03 18:45:00,18.92,19.23,19.89,19.61,19.5,1.34,0.0,0.532,0.396,0.0,0.165,0.208,36.0,23.0,23.0,1299.82,940.72,0.0,400.18,100.06,26.65,23.46,36.0,22.6,20.48,0.033273,0.017951,0.0,0.007146,0.001542
2020-01-03 19:00:00,18.93,19.23,19.81,19.54,19.47,1.23,0.0,0.539,0.386,0.054,0.196,0.252,36.0,23.0,23.0,1305.18,919.04,117.1,475.9,120.4,26.72,23.44,22.24,22.62,20.56,0.033664,0.017508,0.002036,0.00851,0.001865
2020-01-03 19:15:00,18.93,19.25,19.79,19.53,19.45,1.11,0.0,0.537,0.385,0.095,0.228,0.263,36.0,23.0,23.0,1300.93,915.28,205.09,545.62,125.27,26.73,23.46,22.44,22.8,20.58,0.033588,0.01746,0.003618,0.00989,0.001944
2020-01-03 19:30:00,18.94,19.26,19.74,19.51,19.45,0.99,0.0,0.533,0.377,0.106,0.235,0.277,36.0,23.0,23.0,1291.36,898.27,229.14,562.8,131.67,26.73,23.43,22.4,22.8,20.62,0.033328,0.017097,0.00403,0.0102,0.002048
2020-01-03 19:45:00,18.95,19.28,19.72,19.49,19.43,0.87,0.0,0.531,0.37,0.132,0.246,0.276,36.0,23.0,23.0,1284.59,882.92,283.18,585.88,131.26,26.74,23.41,22.5,22.83,20.62,0.033178,0.016781,0.005018,0.010645,0.002041
2020-01-03 20:00:00,18.93,19.27,19.66,19.46,19.43,0.79,0.0,0.526,0.359,0.139,0.253,0.286,36.0,23.0,23.0,1274.63,861.17,299.99,602.36,135.76,26.72,23.36,22.44,22.84,20.64,0.032875,0.016304,0.005291,0.010949,0.002115
2020-01-03 20:15:00,18.94,19.27,19.63,19.44,19.4,0.7,0.0,0.533,0.367,0.171,0.27,0.285,36.0,23.0,23.0,1283.44,874.57,364.37,640.66,135.38,26.79,23.44,22.58,22.92,20.65,0.03332,0.016653,0.006494,0.011718,0.002109
2020-01-03 20:30:00,18.93,19.27,19.58,19.41,19.4,0.61,0.0,0.531,0.363,0.186,0.28,0.302,36.0,23.0,23.0,1278.77,866.33,396.06,663.07,142.72,26.79,23.43,22.58,22.95,20.69,0.033209,0.016483,0.007058,0.012151,0.00223
2020-01-03 20:45:00,18.93,19.26,19.55,19.41,19.38,0.53,0.0,0.537,0.365,0.209,0.293,0.301,36.0,23.0,23.0,1285.57,869.26,442.67,689.85,142.62,26.84,23.46,22.65,22.99,20.69,0.033574,0.01658,0.007932,0.01269,0.002229
2020-01-03 21:00:00,18.91,19.25,19.53,19.38,19.37,0.42,0.0,0.536,0.369,0.224,0.297,0.312,36.0,23.0,23.0,1284.07,877.27,471.57,698.21,147.4,26.83,23.48,22.74,23.01,20.72,0.033511,0.016764,0.008507,0.012859,0.002308
2020-01-03 21:15:00,18.9,19.25,19.5,19.37,19.35,0.32,0.0,0.546,0.373,0.237,0.31,0.315,36.0,23.0,23.0,1298.73,885.0,496.66,724.51,148.64,26.89,23.5,22.81,23.09,20.72,0.034117,0.016942,0.00901,0.013425,0.002328
2020-01-03 21:30:00,18.89,19.24,19.48,19.35,19.35,0.22,0.0,0.549,0.377,0.249,0.317,0.324,36.0,23.0,23.0,1303.9,892.21,517.56,740.33,152.59,26.91,23.52,22.87,23.13,20.74,0.034321,0.017109,0.009432,0.013761,0.002393
2020-01-03 21:45:00,18.88,19.23,19.46,19.33,19.33,0.11,0.0,0.556,0.382,0.262,0.326,0.327,36.0,23.0,23.0,1314.38,901.45,541.66,756.72,154.19,26.95,23.55,22.95,23.17,20.75,0.034756,0.017324,0.009927,0.014115,0.002419
2020-01-03 22:00:00,18.87,19.24,19.45,19.33,19.32,0.0,0.0,0.561,0.385,0.272,0.334,0.334,36.0,23.0,23.0,1321.46,908.21,560.76,773.64,157.19,26.98,23.57,23.01,23.23,20.77,0.035057,0.017487,0.010325,0.014488,0.002469
2020-01-03 22:15:00,18.87,19.23,19.44,19.32,19.32,-0.11,0.0,0.563,0.382,0.275,0.337,0.338,36.0,23.0,23.0,1324.69,902.07,565.94,779.07,158.99,27.0,23.55,23.01,23.24,20.78,0.035205,0.017339,0.010425,0.014604,0.002499
2020-01-03 22:30:00,18.86,19.23,19.43,19.31,19.31,-0.22,0.0,0.567,0.384,0.281,0.341,0.339,36.0,23.0,23.0,1329.34,905.83,577.34,787.15,159.6,27.02,23.57,23.05,23.26,20.78,0.035417,0.017433,0.010664,0.014784,0.002509
2020-01-03 22:45:00,18.86,19.23,19.42,19.3,19.31,-0.33,0.0,0.569,0.384,0.285,0.345,0.343,36.0,23.0,23.0,1332.1,904.98,584.97,794.24,161.39,27.04,23.57,23.07,23.28,20.79,0.035552,0.017417,0.010826,0.014942,0.002539
2020-01-03 23:00:00,18.85,19.22,19.41,19.29,19.3,-0.44,0.0,0.572,0.384,0.288,0.348,0.345,36.0,23.0,23.0,1336.64,905.38,590.67,800.15,162.27,27.06,23.57,23.09,23.3,20.79,0.035757,0.017429,0.010945,0.015072,0.002553
2020-01-03 23:15:00,18.84,19.22,19.4,19.28,19.3,-0.55,0.0,0.577,0.388,0.297,0.354,0.348,36.0,23.0,23.0,1343.96,913.62,605.03,813.28,163.45,27.09,23.6,23.14,23.34,20.8,0.036077,0.017629,0.011257,0.015369,0.002573
2020-01-03 23:30:00,18.83,19.21,19.39,19.27,19.29,-0.66,0.0,0.581,0.39,0.301,0.359,0.352,36.0,23.0,23.0,1349.71,917.38,612.76,821.42,165.45,27.11,23.61,23.17,23.36,20.81,0.036329,0.017719,0.011422,0.015551,0.002606
2020-01-03 23:45:00,18.82,19.21,19.37,19.26,19.28,-0.77,0.0,0.586,0.393,0.307,0.363,0.355,36.0,23.0,23.0,1356.88,922.37,623.95,830.39,166.45,27.14,23.63,23.21,23.39,20.82,0.036646,0.01784,0.011667,0.015755,0.002623
2020-01-04 00:00:00,18.82,19.21,19.37,19.26,19.28,-0.84,0.0,0.591,0.396,0.313,0.368,0.358,36.0,23.0,23.0,1362.43,927.52,633.28,838.63,168.07,27.17,23.65,23.24,23.42,20.83,0.036901,0.017968,0.011874,0.015945,0.00265
2020-01-04 00:15:00,18.81,19.21,19.36,19.26,19.28,-0.9,0.0,0.591,0.395,0.314,0.369,0.361,36.0,23.0,23.0,1362.87,924.94,635.16,840.76,169.25,27.17,23.64,23.25,23.42,20.83,0.036938,0.017909,0.011914,0.015994,0.00267
2020-01-04 00:30:00,18.81,19.21,19.36,19.25,19.27,-0.97,0.0,0.593,0.396,0.318,0.372,0.361,36.0,23.0,23.0,1365.72,926.78,641.46,846.27,169.44,27.19,23.65,23.27,23.44,20.83,0.037083,0.017958,0.012053,0.016121,0.002673
