,0
0,1.3528044961125048
1,1.0277195979811822
2,0.6485385945093434
3,0.7032252352407866
4,0.29639691414139335
5,0.09793944970190793
6,0.28251253026617107
7,0.33177129891984336
8,0.1581484018703847
9,0.1212150947407018
10,0.3705142078955852
11,0.4460046652334668
12,0.24761689229063322
13,0.49464185466664645
14,0.23074856893273932
