time,T1,T2,T3,T4,T5,T_amb,irrad,u1,u2,u3,u4,u5
2020-01-03 12:15:00,19.64,20.8,25.4,24.4,22.25,6.05,553.8,0.0,0.0,0.0,0.0,0.0
2020-01-03 12:30:00,19.85,20.8,25.33,24.66,22.23,6.23,529.4,0.179,0.0,0.0,0.0,0.0
2020-01-03 12:45:00,19.7,20.77,25.18,24.84,22.35,6.41,505.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 13:00:00,19.84,20.78,25.04,25.06,22.26,6.46,480.6,0.151,0.0,0.0,0.0,0.0
2020-01-03 13:15:00,19.62,20.73,24.81,25.17,22.36,6.51,456.2,0.0,0.0,0.0,0.0,0.0
2020-01-03 13:30:00,19.79,20.74,24.68,25.43,22.21,6.56,468.2,0.192,0.0,0.0,0.0,0.0
2020-01-03 13:45:00,19.57,20.67,24.43,25.62,22.37,6.6,480.2,0.0,0.0,0.0,0.0,0.0
2020-01-03 14:00:00,19.77,20.68,24.29,25.86,22.29,6.62,492.2,0.216,0.0,0.0,0.0,0.0
2020-01-03 14:15:00,19.66,20.67,24.06,26.16,22.32,6.64,504.2,0.0,0.0,0.0,0.0,0.0
2020-01-03 14:30:00,19.75,20.63,23.81,26.28,22.35,6.65,475.4,0.17,0.0,0.0,0.0,0.0
2020-01-03 14:45:00,19.71,20.6,23.59,26.38,22.34,6.67,446.7,0.126,0.0,0.0,0.0,0.0
2020-01-03 15:00:00,19.64,20.55,23.36,26.44,22.32,6.57,417.9,0.144,0.0,0.0,0.0,0.0
2020-01-03 15:15:00,19.64,20.49,23.16,26.45,22.27,6.46,389.2,0.18,0.0,0.0,0.0,0.0
2020-01-03 15:30:00,19.63,20.41,22.95,26.21,22.24,6.36,293.9,0.178,0.0,0.0,0.0,0.0
2020-01-03 15:45:00,19.6,20.34,22.78,25.92,22.08,6.26,198.7,0.187,0.0,0.0,0.0,0.0
2020-01-03 16:00:00,19.52,20.21,22.54,25.37,21.9,6.05,103.4,0.199,0.0,0.0,0.0,0.0
2020-01-03 16:15:00,19.4,20.06,22.32,24.72,21.66,5.84,8.1,0.242,0.0,0.0,0.0,0.0
2020-01-03 16:30:00,19.32,19.89,22.06,24.22,21.42,5.63,0.0,0.299,0.0,0.0,0.0,0.0
2020-01-03 16:45:00,19.28,19.78,21.83,23.84,21.24,5.42,0.0,0.338,0.054,0.0,0.0,0.0
2020-01-03 17:00:00,19.25,19.7,21.62,23.49,21.09,5.31,0.0,0.358,0.112,0.0,0.0,0.0
2020-01-03 17:15:00,19.22,19.63,21.43,23.18,20.95,5.21,0.0,0.375,0.151,0.0,0.0,0.0
2020-01-03 17:30:00,19.2,19.58,21.24,22.88,20.86,5.1,0.0,0.39,0.185,0.0,0.0,0.0
2020-01-03 17:45:00,19.21,19.57,21.08,22.67,20.72,4.99,0.0,0.401,0.211,0.0,0.0,0.0
2020-01-03 18:00:00,19.17,19.53,20.93,22.45,20.66,4.88,0.0,0.396,0.216,0.0,0.0,0.0
2020-01-03 18:15:00,19.17,19.51,20.8,22.27,20.54,4.77,0.0,0.417,0.236,0.0,0.0,0.0
2020-01-03 18:30:00,19.14,19.48,20.66,22.09,20.48,4.66,0.0,0.415,0.243,0.0,0.0,0.0
2020-01-03 18:45:00,19.14,19.47,20.53,21.92,20.39,4.54,0.0,0.428,0.261,0.0,0.0,0.0
2020-01-03 19:00:00,19.13,19.46,20.41,21.75,20.33,4.44,0.0,0.429,0.264,0.0,0.0,0.0
2020-01-03 19:15:00,19.13,19.45,20.29,21.61,20.25,4.33,0.0,0.437,0.271,0.0,0.0,0.0
2020-01-03 19:30:00,19.12,19.45,20.17,21.47,20.2,4.23,0.0,0.436,0.274,0.0,0.0,0.0
2020-01-03 19:45:00,19.11,19.44,20.06,21.35,20.14,4.12,0.0,0.442,0.277,0.0,0.0,0.0
2020-01-03 20:00:00,19.1,19.43,19.96,21.22,20.09,4.01,0.0,0.444,0.278,0.0,0.0,0.0
2020-01-03 20:15:00,19.09,19.42,19.87,21.1,20.03,3.9,0.0,0.45,0.284,0.022,0.0,0.0
2020-01-03 20:30:00,19.08,19.41,19.82,20.98,19.98,3.79,0.0,0.454,0.288,0.064,0.0,0.0
2020-01-03 20:45:00,19.07,19.4,19.77,20.86,19.93,3.68,0.0,0.46,0.294,0.091,0.0,0.012
2020-01-03 21:00:00,19.06,19.39,19.72,20.74,19.88,3.57,0.0,0.465,0.298,0.115,0.0,0.037
2020-01-03 21:15:00,19.05,19.38,19.68,20.63,19.83,3.46,0.0,0.471,0.304,0.141,0.0,0.06
2020-01-03 21:30:00,19.04,19.37,19.65,20.52,19.79,3.35,0.0,0.476,0.308,0.158,0.0,0.083
2020-01-03 21:45:00,19.03,19.37,19.62,20.41,19.76,3.24,0.0,0.481,0.313,0.174,0.0,0.103
2020-01-03 22:00:00,19.02,19.36,19.6,20.32,19.72,3.13,0.0,0.485,0.316,0.189,0.0,0.122
2020-01-03 22:15:00,19.01,19.36,19.58,20.23,19.69,3.02,0.0,0.489,0.319,0.199,0.0,0.14
2020-01-03 22:30:00,19.01,19.36,19.57,20.14,19.66,2.91,0.0,0.493,0.321,0.208,0.0,0.155
2020-01-03 22:45:00,19.0,19.35,19.55,20.05,19.63,2.8,0.0,0.496,0.322,0.217,0.0,0.17
2020-01-03 23:00:00,18.99,19.35,19.53,19.96,19.61,2.7,0.0,0.499,0.323,0.225,0.0,0.183
2020-01-03 23:15:00,18.99,19.34,19.52,19.89,19.58,2.59,0.0,0.503,0.326,0.233,0.019,0.196
2020-01-03 23:30:00,18.98,19.34,19.5,19.84,19.56,2.48,0.0,0.507,0.329,0.241,0.054,0.208
2020-01-03 23:45:00,18.97,19.33,19.49,19.8,19.55,2.38,0.0,0.51,0.331,0.248,0.078,0.218
2020-01-04 00:00:00,18.97,19.33,19.48,19.76,19.53,2.3,0.0,0.514,0.333,0.255,0.099,0.226
2020-01-04 00:15:00,18.97,19.33,19.47,19.73,19.52,2.21,0.0,0.515,0.334,0.261,0.119,0.233
2020-01-04 00:30:00,18.96,19.33,19.46,19.71,19.51,2.13,0.0,0.517,0.335,0.265,0.133,0.238
2020-01-04 00:45:00,18.96,19.33,19.45,19.68,19.51,2.05,0.0,0.519,0.336,0.269,0.146,0.243
2020-01-04 01:00:00,18.95,19.32,19.45,19.66,19.5,1.93,0.0,0.52,0.337,0.273,0.158,0.247
2020-01-04 01:15:00,18.94,19.32,19.44,19.64,19.49,1.81,0.0,0.525,0.339,0.277,0.168,0.251
2020-01-04 01:30:00,18.94,19.32,19.43,19.63,19.48,1.7,0.0,0.528,0.34,0.282,0.178,0.256
2020-01-04 01:45:00,18.93,19.31,19.42,19.61,19.47,1.58,0.0,0.532,0.342,0.286,0.187,0.26
2020-01-04 02:00:00,18.92,19.31,19.41,19.59,19.46,1.49,0.0,0.536,0.344,0.291,0.195,0.264
2020-01-04 02:15:00,18.92,19.3,19.4,19.57,19.46,1.4,0.0,0.539,0.347,0.297,0.205,0.268
2020-01-04 02:30:00,18.91,19.3,19.39,19.56,19.45,1.31,0.0,0.542,0.35,0.302,0.214,0.272
2020-01-04 02:45:00,18.9,19.29,19.38,19.54,19.44,1.22,0.0,0.546,0.352,0.307,0.222,0.276
2020-01-04 03:00:00,18.9,19.29,19.37,19.53,19.43,1.19,0.0,0.549,0.355,0.312,0.23,0.28
2020-01-04 03:15:00,18.9,19.28,19.36,19.52,19.43,1.17,0.0,0.549,0.357,0.316,0.237,0.283
2020-01-04 03:30:00,18.9,19.28,19.36,19.51,19.43,1.14,0.0,0.55,0.358,0.319,0.242,0.285
2020-01-04 03:45:00,18.9,19.27,19.35,19.5,19.42,1.11,0.0,0.55,0.361,0.322,0.246,0.287
2020-01-04 04:00:00,18.89,19.27,19.34,19.49,19.42,1.06,0.0,0.551,0.363,0.325,0.25,0.289
2020-01-04 04:15:00,18.89,19.26,19.33,19.48,19.41,1.01,0.0,0.555,0.367,0.331,0.257,0.291
2020-01-04 04:30:00,18.88,19.25,19.32,19.46,19.41,0.96,0.0,0.557,0.37,0.336,0.262,0.295
2020-01-04 04:45:00,18.87,19.25,19.31,19.45,19.4,0.91,0.0,0.56,0.374,0.34,0.268,0.297
2020-01-04 05:00:00,18.87,19.25,19.32,19.45,19.39,0.85,0.0,0.563,0.377,0.344,0.273,0.3
2020-01-04 05:15:00,18.87,19.26,19.32,19.45,19.39,0.79,0.0,0.563,0.373,0.342,0.273,0.303
2020-01-04 05:30:00,18.88,19.27,19.32,19.45,19.39,0.74,0.0,0.563,0.37,0.34,0.273,0.303
2020-01-04 05:45:00,18.88,19.28,19.33,19.46,19.39,0.68,0.0,0.562,0.365,0.338,0.273,0.303
2020-01-04 06:00:00,18.88,19.28,19.33,19.46,19.39,0.65,0.0,0.561,0.36,0.335,0.272,0.303
2020-01-04 06:15:00,18.88,19.29,19.33,19.45,19.39,0.62,0.0,0.56,0.358,0.334,0.272,0.303
2020-01-04 06:30:00,18.88,19.29,19.33,19.45,19.39,0.59,0.0,0.56,0.356,0.334,0.273,0.303
2020-01-04 06:45:00,18.88,19.3,19.34,19.45,19.39,0.55,0.0,0.559,0.354,0.333,0.273,0.304
2020-01-04 07:00:00,18.88,19.29,19.33,19.46,19.39,0.51,0.0,0.558,0.352,0.332,0.273,0.305
2020-01-04 07:15:00,18.88,19.29,19.33,19.45,19.38,0.47,0.0,0.559,0.356,0.334,0.272,0.306
2020-01-04 07:30:00,18.88,19.29,19.33,19.45,19.38,0.42,0.0,0.56,0.356,0.336,0.275,0.308
2020-01-04 07:45:00,18.88,19.29,19.32,19.44,19.38,0.38,0.0,0.561,0.357,0.337,0.277,0.309
2020-01-04 08:00:00,18.88,19.28,19.31,19.44,19.38,0.4,0.0,0.56,0.357,0.342,0.28,0.311
2020-01-04 08:15:00,18.89,19.29,19.32,19.44,19.37,0.41,3.8,0.559,0.358,0.344,0.282,0.311
2020-01-04 08:30:00,18.9,19.3,19.34,19.45,19.38,0.43,96.4,0.556,0.356,0.342,0.281,0.313
2020-01-04 08:45:00,18.92,19.32,19.85,19.48,19.41,0.45,188.9,0.548,0.349,0.332,0.274,0.312
2020-01-04 09:00:00,18.98,19.35,20.57,19.55,19.55,0.67,281.5,0.539,0.341,0.075,0.261,0.295
2020-01-04 09:15:00,19.05,19.41,21.22,19.67,19.74,0.89,374.1,0.51,0.323,0.0,0.224,0.223
2020-01-04 09:30:00,19.1,19.46,21.74,19.81,19.9,1.11,399.7,0.477,0.297,0.0,0.166,0.13
2020-01-04 09:45:00,19.15,19.5,22.14,19.96,20.03,1.33,425.4,0.449,0.272,0.0,0.096,0.051
2020-01-04 10:00:00,19.2,19.54,22.46,20.12,20.15,1.59,451.0,0.425,0.25,0.0,0.022,0.0
2020-01-04 10:15:00,19.24,19.57,22.79,20.34,20.27,1.84,476.7,0.4,0.232,0.0,0.0,0.0
2020-01-04 10:30:00,19.28,19.61,23.11,20.67,20.35,2.1,489.7,0.379,0.214,0.0,0.0,0.0
2020-01-04 10:45:00,19.31,19.63,23.3,20.93,20.5,2.35,502.6,0.359,0.196,0.0,0.0,0.0
2020-01-04 11:00:00,19.36,19.67,23.54,21.29,20.61,2.56,515.6,0.345,0.187,0.0,0.0,0.0
2020-01-04 11:15:00,19.39,19.7,23.74,21.64,20.73,2.77,528.6,0.321,0.165,0.0,0.0,0.0
2020-01-04 11:30:00,19.42,19.73,23.88,22.0,20.84,2.99,531.9,0.304,0.148,0.0,0.0,0.0
2020-01-04 11:45:00,19.45,19.75,23.98,22.35,20.93,3.2,535.2,0.289,0.135,0.0,0.0,0.0
2020-01-04 12:00:00,19.46,19.77,24.05,22.7,21.0,3.34,538.5,0.276,0.123,0.0,0.0,0.0
2020-01-04 12:15:00,19.46,19.77,24.04,23.0,21.09,3.48,541.9,0.27,0.116,0.0,0.0,0.0
2020-01-04 12:30:00,19.48,19.78,24.01,23.27,21.15,3.61,537.5,0.269,0.117,0.0,0.0,0.0
2020-01-04 12:45:00,19.49,19.79,23.94,23.62,21.2,3.75,533.1,0.258,0.109,0.0,0.0,0.0
2020-01-04 13:00:00,19.49,19.79,23.82,23.9,21.26,3.82,528.8,0.256,0.105,0.0,0.0,0.0
2020-01-04 13:15:00,19.5,19.8,23.69,24.19,21.29,3.88,524.4,0.256,0.105,0.0,0.0,0.0
2020-01-04 13:30:00,19.49,19.8,23.52,24.44,21.34,3.95,511.6,0.25,0.099,0.0,0.0,0.0
2020-01-04 13:45:00,19.5,19.8,23.32,24.68,21.36,4.01,498.8,0.253,0.1,0.0,0.0,0.0
2020-01-04 14:00:00,19.48,19.79,23.09,24.88,21.39,4.01,486.1,0.249,0.098,0.0,0.0,0.0
2020-01-04 14:15:00,19.48,19.79,22.87,25.07,21.39,4.01,473.3,0.258,0.104,0.0,0.0,0.0
2020-01-04 14:30:00,19.46,19.77,22.61,25.18,21.41,4.01,447.4,0.26,0.107,0.0,0.0,0.0
2020-01-04 14:45:00,19.46,19.76,22.37,25.27,21.39,4.01,421.5,0.268,0.116,0.0,0.0,0.0
2020-01-04 15:00:00,19.42,19.73,22.13,25.32,21.38,3.91,395.7,0.272,0.122,0.0,0.0,0.0
2020-01-04 15:15:00,19.41,19.71,21.93,25.34,21.35,3.8,369.8,0.29,0.136,0.0,0.0,0.0
2020-01-04 15:30:00,19.39,19.67,21.72,25.11,21.34,3.69,278.7,0.296,0.146,0.0,0.0,0.0
2020-01-04 15:45:00,19.37,19.63,21.54,24.81,21.19,3.59,187.6,0.304,0.165,0.0,0.0,0.0
2020-01-04 16:00:00,19.29,19.56,21.3,24.27,21.03,3.39,96.5,0.317,0.184,0.0,0.0,0.0
2020-01-04 16:15:00,19.19,19.49,21.09,23.66,20.81,3.2,5.4,0.355,0.22,0.0,0.0,0.0
2020-01-04 16:30:00,19.12,19.41,20.85,23.21,20.61,3.0,0.0,0.405,0.256,0.0,0.0,0.0
2020-01-04 16:45:00,19.09,19.38,20.64,22.87,20.47,2.81,0.0,0.439,0.293,0.0,0.0,0.0
2020-01-04 17:00:00,19.07,19.35,20.44,22.55,20.39,2.76,0.0,0.455,0.311,0.0,0.0,0.0
2020-01-04 17:15:00,19.07,19.35,20.27,22.31,20.26,2.7,0.0,0.464,0.324,0.0,0.0,0.0
2020-01-04 17:30:00,19.04,19.32,20.11,22.08,20.19,2.64,0.0,0.465,0.326,0.0,0.0,0.0
2020-01-04 17:45:00,19.04,19.32,19.96,21.88,20.09,2.59,0.0,0.48,0.339,0.0,0.0,0.0
2020-01-04 18:00:00,19.02,19.3,19.83,21.68,20.02,2.5,0.0,0.482,0.342,0.021,0.0,0.0
2020-01-04 18:15:00,19.01,19.3,19.76,21.52,19.94,2.42,0.0,0.491,0.348,0.085,0.0,0.0
2020-01-04 18:30:00,18.99,19.29,19.7,21.35,19.88,2.33,0.0,0.496,0.351,0.118,0.0,0.031
2020-01-04 18:45:00,18.99,19.29,19.64,21.2,19.82,2.25,0.0,0.503,0.356,0.15,0.0,0.06
2020-01-04 19:00:00,18.98,19.28,19.6,21.05,19.76,2.21,0.0,0.507,0.357,0.181,0.0,0.092
2020-01-04 19:15:00,18.97,19.27,19.57,20.91,19.71,2.17,0.0,0.511,0.361,0.2,0.0,0.12
2020-01-04 19:30:00,18.97,19.27,19.54,20.78,19.66,2.14,0.0,0.514,0.364,0.216,0.0,0.145
2020-01-04 19:45:00,18.96,19.26,19.51,20.66,19.62,2.1,0.0,0.517,0.366,0.231,0.0,0.168
2020-01-04 20:00:00,18.96,19.26,19.5,20.54,19.58,2.03,0.0,0.52,0.368,0.243,0.0,0.189
2020-01-04 20:15:00,18.95,19.27,19.49,20.44,19.55,1.96,0.0,0.522,0.368,0.25,0.0,0.209
2020-01-04 20:30:00,18.94,19.27,19.48,20.34,19.52,1.9,0.0,0.523,0.367,0.257,0.0,0.224
2020-01-04 20:45:00,18.94,19.27,19.47,20.24,19.49,1.83,0.0,0.528,0.366,0.259,0.0,0.24
2020-01-04 21:00:00,18.94,19.27,19.45,20.14,19.47,1.78,0.0,0.528,0.365,0.265,0.0,0.254
2020-01-04 21:15:00,18.94,19.26,19.44,20.05,19.44,1.73,0.0,0.529,0.367,0.275,0.0,0.266
2020-01-04 21:30:00,18.93,19.26,19.42,19.95,19.42,1.69,0.0,0.532,0.369,0.282,0.0,0.28
2020-01-04 21:45:00,18.92,19.26,19.41,19.87,19.39,1.64,0.0,0.535,0.371,0.288,0.024,0.292
2020-01-04 22:00:00,18.92,19.25,19.4,19.83,19.37,1.58,0.0,0.538,0.372,0.294,0.063,0.305
2020-01-04 22:15:00,18.92,19.25,19.4,19.78,19.36,1.52,0.0,0.54,0.373,0.298,0.087,0.313
2020-01-04 22:30:00,18.91,19.25,19.39,19.74,19.35,1.46,0.0,0.541,0.373,0.301,0.11,0.319
2020-01-04 22:45:00,18.91,19.25,19.39,19.71,19.34,1.4,0.0,0.543,0.373,0.304,0.132,0.324
2020-01-04 23:00:00,18.91,19.25,19.38,19.68,19.34,1.34,0.0,0.544,0.373,0.307,0.147,0.329
2020-01-04 23:15:00,18.91,19.25,19.37,19.66,19.33,1.28,0.0,0.546,0.373,0.311,0.16,0.332
2020-01-04 23:30:00,18.9,19.25,19.37,19.64,19.33,1.23,0.0,0.547,0.373,0.314,0.172,0.334
2020-01-04 23:45:00,18.9,19.25,19.36,19.62,19.32,1.17,0.0,0.548,0.373,0.317,0.182,0.337
2020-01-05 00:00:00,18.89,19.24,19.34,19.59,19.32,1.14,0.0,0.55,0.373,0.32,0.191,0.339
2020-01-05 00:15:00,18.89,19.24,19.33,19.57,19.31,1.12,0.0,0.554,0.378,0.328,0.205,0.341
2020-01-05 00:30:00,18.88,19.23,19.32,19.54,19.3,1.1,0.0,0.557,0.382,0.334,0.217,0.345
2020-01-05 00:45:00,18.87,19.22,19.31,19.52,19.3,1.07,0.0,0.561,0.385,0.339,0.229,0.349
2020-01-05 01:00:00,18.87,19.22,19.3,19.51,19.29,1.03,0.0,0.564,0.389,0.344,0.239,0.352
2020-01-05 01:15:00,18.87,19.22,19.29,19.49,19.29,1.0,0.0,0.565,0.39,0.349,0.246,0.354
2020-01-05 01:30:00,18.86,19.21,19.29,19.48,19.29,0.96,0.0,0.567,0.391,0.353,0.253,0.355
2020-01-05 01:45:00,18.86,19.2,19.28,19.48,19.28,0.92,0.0,0.569,0.393,0.356,0.26,0.357
2020-01-05 02:00:00,18.86,19.21,19.28,19.47,19.28,0.91,0.0,0.57,0.398,0.359,0.262,0.358
2020-01-05 02:15:00,18.86,19.22,19.29,19.47,19.28,0.89,0.0,0.568,0.394,0.358,0.263,0.36
2020-01-05 02:30:00,18.87,19.22,19.29,19.47,19.28,0.88,0.0,0.568,0.391,0.356,0.265,0.358
2020-01-05 02:45:00,18.87,19.23,19.29,19.46,19.28,0.86,0.0,0.566,0.389,0.355,0.266,0.358
2020-01-05 03:00:00,18.87,19.23,19.3,19.46,19.29,0.86,0.0,0.565,0.385,0.353,0.268,0.358
2020-01-05 03:15:00,18.87,19.24,19.3,19.46,19.29,0.85,0.0,0.564,0.383,0.352,0.269,0.357
2020-01-05 03:30:00,18.88,19.24,19.3,19.46,19.29,0.84,0.0,0.563,0.38,0.352,0.271,0.357
2020-01-05 03:45:00,18.88,19.24,19.3,19.46,19.29,0.83,0.0,0.561,0.378,0.351,0.272,0.357
2020-01-05 04:00:00,18.87,19.23,19.29,19.44,19.29,0.84,0.0,0.56,0.379,0.35,0.27,0.356
2020-01-05 04:15:00,18.87,19.23,19.28,19.43,19.21,0.84,0.0,0.563,0.383,0.357,0.278,0.0
2020-01-05 04:30:00,18.86,19.22,19.26,19.41,19.19,0.84,0.0,0.564,0.386,0.362,0.286,0.0
2020-01-05 04:45:00,18.85,19.21,19.26,19.39,19.16,0.84,0.0,0.572,0.39,0.37,0.297,0.0
2020-01-05 05:00:00,18.85,19.22,19.25,19.39,19.14,0.83,0.0,0.574,0.393,0.372,0.303,0.0
2020-01-05 05:15:00,18.85,19.22,18.97,19.39,19.11,0.81,0.0,0.573,0.392,0.0,0.304,0.0
2020-01-05 05:30:00,18.85,19.22,18.67,19.39,19.06,0.8,0.0,0.573,0.391,0.0,0.305,0.0
2020-01-05 05:45:00,18.85,19.22,18.55,19.38,19.0,0.78,0.0,0.575,0.391,0.017,0.307,0.0
2020-01-05 06:00:00,18.84,19.21,18.47,19.37,18.97,0.78,0.0,0.575,0.39,0.076,0.31,0.0
2020-01-05 06:15:00,19.11,19.2,18.44,19.36,18.93,0.77,0.0,0.929,0.395,0.113,0.317,0.0
2020-01-05 06:30:00,19.13,19.2,18.39,19.35,18.93,0.76,0.0,0.794,0.399,0.132,0.322,0.0
2020-01-05 06:45:00,19.11,19.2,18.36,19.34,18.9,0.75,0.0,0.783,0.402,0.154,0.327,0.0
2020-01-05 07:00:00,19.16,19.2,18.34,19.34,18.88,0.75,0.0,0.793,0.402,0.171,0.33,0.0
2020-01-05 07:15:00,19.19,19.2,18.33,19.34,18.87,0.74,0.0,0.772,0.402,0.18,0.329,0.0
2020-01-05 07:30:00,19.22,19.21,18.32,19.34,18.86,0.73,0.0,0.757,0.399,0.187,0.33,0.0
2020-01-05 07:45:00,19.23,19.21,18.31,19.35,18.85,0.72,0.0,0.742,0.396,0.192,0.328,0.0
2020-01-05 08:00:00,19.25,19.21,18.3,19.34,18.84,0.75,0.0,0.735,0.393,0.196,0.327,0.0
2020-01-05 08:15:00,19.27,19.53,18.3,19.7,18.88,0.78,2.9,0.727,1.0,0.2,1.0,0.0
2020-01-05 08:30:00,19.3,19.86,18.33,20.07,18.98,0.81,19.5,0.716,1.0,0.202,1.0,0.0
2020-01-05 08:45:00,19.34,20.0,18.38,20.24,19.11,0.83,36.2,0.698,0.972,0.187,1.0,0.0
