,0
0,0.9205894806515857
1,0.9679468998338514
2,0.726292966580175
3,0.7976046407142405
4,0.899847817410663
5,0.6330663718676455
6,0.7877755702540732
7,0.6891912528184605
8,0.7507548340729286
9,0.1729370660896734
