,0
0,0.908883109360076
1,0.7558537933430998
2,0.6095921670962596
3,0.9062820934558395
4,1.3395370230152217
5,0.8901735836806637
6,0.7665566191188553
7,0.9471677658125763
8,1.1234500677965755
9,0.20545461518751296
