,0
0,0.6584574873799234
1,0.5781073592734707
2,0.41665344563830686
3,0.452618992765796
4,0.40981602375165593
5,0.4443782157341829
6,0.4626569362378987
7,0.7335628604505864
8,0.5081012013400823
9,0.15639038660851767
10,0.6495877670549675
11,0.5414091254668492
12,0.7762364866116762
13,0.5513256670252247
14,0.19973177900270755
