time,T1,T2,T3,T4,T5,T_amb,irrad,u1,u2,u3,u4,u5,T_sup,T_lb,T_ub,E1,E2,E3,E4,E5,Tret1,Tret2,Tret3,Tret4,Tret5,F1,F2,F3,F4,F5
2020-01-03 02:45:00,21.44,21.82,22.09,21.83,21.52,2.96,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1014.64,809.86,822.99,786.45,206.88,28.87,27.42,27.38,27.28,23.57,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 03:00:00,21.52,21.92,22.19,21.92,21.61,2.94,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,1000.06,797.62,807.24,774.84,204.8,28.97,27.55,27.55,27.41,23.7,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 03:15:00,21.58,22.0,22.28,22.0,21.7,2.92,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,993.71,791.77,800.59,769.32,203.44,29.02,27.61,27.61,27.47,23.78,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 03:30:00,21.63,22.07,22.35,22.07,21.78,2.9,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,987.44,785.89,793.86,763.78,202.07,29.06,27.67,27.69,27.53,23.86,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 03:45:00,21.68,22.14,22.42,22.14,21.85,2.88,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,981.47,780.21,787.38,758.45,200.77,29.1,27.73,27.75,27.59,23.94,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 04:00:00,21.73,22.21,22.49,22.2,21.92,2.88,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,975.64,774.73,781.13,753.28,199.49,29.14,27.79,27.82,27.65,24.02,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 04:15:00,21.78,22.27,22.55,22.26,21.99,2.88,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,969.87,769.36,774.99,748.19,198.24,29.18,27.85,27.88,27.71,24.09,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 04:30:00,21.83,22.33,22.61,22.32,22.05,2.88,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,964.24,764.13,768.99,743.23,197.0,29.22,27.9,27.95,27.76,24.17,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 04:45:00,21.87,22.39,22.67,22.38,22.11,2.88,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,960.39,760.45,765.14,739.76,196.02,29.25,27.94,27.99,27.8,24.23,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 05:00:00,21.91,22.44,22.72,22.43,22.16,2.88,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,956.61,756.81,761.33,736.35,195.04,29.28,27.98,28.03,27.84,24.28,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 05:15:00,21.95,22.49,22.77,22.47,22.22,2.88,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,952.91,753.23,757.59,733.02,194.1,29.3,28.02,28.07,27.88,24.34,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 05:30:00,21.99,22.54,22.81,22.52,22.27,2.87,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,949.29,749.73,753.95,729.76,193.17,29.33,28.06,28.1,27.91,24.4,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 05:45:00,22.02,22.59,22.86,22.57,22.32,2.87,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,945.77,746.31,750.39,726.58,192.26,29.35,28.09,28.14,27.95,24.45,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 06:00:00,22.05,22.63,22.9,22.61,22.37,2.86,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,942.35,743.0,746.93,723.48,191.37,29.38,28.13,28.18,27.98,24.5,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 06:15:00,22.09,22.67,22.94,22.65,22.41,2.86,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,939.56,740.3,744.25,720.96,190.6,29.4,28.16,28.21,28.01,24.55,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 06:30:00,22.12,22.71,22.98,22.69,22.45,2.85,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,936.83,737.66,741.64,718.49,189.84,29.42,28.19,28.23,28.04,24.6,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 06:45:00,22.14,22.75,23.01,22.72,22.49,2.84,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,934.17,735.07,739.08,716.07,189.11,29.43,28.21,28.26,28.06,24.64,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 07:00:00,22.17,22.78,23.05,22.76,22.53,2.84,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,931.61,732.58,736.62,713.74,188.39,29.45,28.24,28.28,28.09,24.68,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 07:15:00,22.2,22.82,23.08,22.79,22.57,2.83,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,929.11,730.15,734.22,711.45,187.68,29.47,28.26,28.31,28.11,24.73,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 07:30:00,22.22,22.85,23.11,22.82,22.61,2.83,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,926.64,727.76,731.87,709.21,186.99,29.49,28.29,28.33,28.14,24.77,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 07:45:00,22.25,22.88,23.14,22.85,22.64,2.83,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,924.51,725.7,729.92,707.28,186.38,29.5,28.31,28.36,28.16,24.8,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 08:00:00,22.28,22.91,23.16,22.89,22.67,2.86,0.0,1.0,1.0,1.0,1.0,1.0,36.0,23.0,23.0,922.39,723.66,727.99,705.36,185.78,29.52,28.33,28.38,28.18,24.84,0.034041,0.022582,0.022842,0.021584,0.003983
2020-01-03 08:15:00,21.32,22.08,22.4,22.07,22.17,2.9,3.7,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 08:30:00,20.78,21.73,22.0,21.45,21.6,2.93,80.6,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 08:45:00,20.62,21.95,22.24,21.26,21.46,2.97,157.5,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 09:00:00,20.57,22.16,22.5,21.22,21.58,3.3,234.4,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 09:15:00,20.57,22.37,22.83,21.22,21.7,3.62,311.4,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 09:30:00,20.57,22.5,23.13,21.22,21.74,3.95,327.7,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 09:45:00,20.48,22.45,23.23,21.15,21.85,4.28,344.0,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 10:00:00,20.47,22.44,23.44,21.14,21.76,4.57,360.3,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 10:15:00,20.36,22.32,23.51,21.03,21.86,4.85,376.6,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 10:30:00,20.35,22.27,23.71,21.03,21.73,5.14,396.1,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 10:45:00,20.24,22.11,23.8,20.92,21.85,5.43,415.6,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 11:00:00,20.3,22.05,24.07,20.98,21.72,5.69,435.2,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 11:15:00,20.18,21.87,24.16,20.88,21.92,5.95,454.7,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 11:30:00,20.28,21.73,24.42,20.99,21.77,6.21,456.9,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 11:45:00,20.16,21.54,24.41,20.86,22.02,6.47,459.1,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 12:00:00,20.3,21.52,24.68,21.01,21.78,6.65,461.2,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 12:15:00,20.21,21.42,24.67,20.94,21.95,6.84,463.4,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 12:30:00,20.12,21.29,24.61,20.91,22.07,7.03,439.5,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 12:45:00,20.29,21.36,24.78,21.13,21.79,7.22,415.7,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 13:00:00,20.18,21.26,24.65,21.1,21.95,7.29,391.8,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 13:15:00,20.04,21.1,24.5,21.11,22.07,7.36,367.9,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 13:30:00,20.13,21.14,24.67,21.3,21.9,7.42,395.7,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 13:45:00,20.14,21.13,24.78,21.5,21.96,7.49,423.4,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 14:00:00,20.16,21.14,24.89,21.75,22.03,7.55,451.1,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 14:15:00,20.18,21.16,25.0,22.06,22.09,7.61,478.9,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 14:30:00,20.32,21.24,25.08,22.37,21.99,7.68,460.5,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 14:45:00,20.2,21.12,24.93,22.54,22.15,7.74,442.2,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 15:00:00,20.03,20.96,24.74,22.65,22.28,7.67,423.8,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 15:15:00,20.12,21.01,24.74,22.82,22.06,7.6,405.4,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 15:30:00,20.07,20.95,24.46,22.73,21.98,7.54,306.1,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 15:45:00,20.02,20.88,24.1,22.5,21.83,7.47,206.7,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 16:00:00,19.82,20.7,23.65,22.13,21.62,7.27,107.3,0.0,0.0,0.0,0.0,0.0,28.69,23.0,23.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 16:15:00,19.7,20.47,23.09,21.55,21.31,7.07,8.0,0.09,0.0,0.0,0.0,0.0,36.0,23.0,23.0,187.04,0.0,0.0,0.0,0.0,21.41,36.0,36.0,36.0,36.0,0.003067,0.0,0.0,0.0,0.0
2020-01-03 16:30:00,19.62,20.24,22.74,21.22,21.06,6.87,0.0,0.15,0.0,0.0,0.0,0.0,36.0,23.0,23.0,300.72,0.0,0.0,0.0,0.0,21.91,36.0,36.0,36.0,36.0,0.005105,0.0,0.0,0.0,0.0
2020-01-03 16:45:00,19.56,20.06,22.45,21.0,20.89,6.67,0.0,0.191,0.0,0.0,0.0,0.0,36.0,23.0,23.0,372.42,0.0,0.0,0.0,0.0,22.31,36.0,36.0,36.0,36.0,0.006509,0.0,0.0,0.0,0.0
2020-01-03 17:00:00,19.53,19.93,22.2,20.79,20.74,6.57,0.0,0.218,0.0,0.0,0.0,0.0,36.0,23.0,23.0,415.77,0.0,0.0,0.0,0.0,22.57,36.0,36.0,36.0,36.0,0.007407,0.0,0.0,0.0,0.0
2020-01-03 17:15:00,19.49,19.84,21.96,20.6,20.61,6.47,0.0,0.233,0.036,0.0,0.0,0.0,36.0,23.0,23.0,439.45,51.94,0.0,0.0,0.0,22.73,20.74,36.0,36.0,36.0,0.007923,0.000814,0.0,0.0,0.0
2020-01-03 17:30:00,19.42,19.75,21.7,20.39,20.62,6.37,0.0,0.254,0.081,0.0,0.0,0.0,36.0,23.0,23.0,468.12,113.58,0.0,0.0,0.0,23.07,21.05,36.0,36.0,36.0,0.008661,0.001818,0.0,0.0,0.0
2020-01-03 17:45:00,19.57,19.88,21.64,20.27,20.33,6.27,0.0,0.29,0.127,0.0,0.0,0.0,36.0,23.0,23.0,519.91,176.27,0.0,0.0,0.0,23.39,21.35,36.0,36.0,36.0,0.009863,0.002878,0.0,0.0,0.0
2020-01-03 18:00:00,19.37,19.66,21.41,20.13,20.34,6.15,0.0,0.216,0.06,0.0,0.0,0.0,36.0,23.0,23.0,409.16,86.42,0.0,0.0,0.0,22.67,20.67,36.0,36.0,36.0,0.007343,0.001349,0.0,0.0,0.0
2020-01-03 18:15:00,19.38,19.61,21.18,19.94,20.3,6.04,0.0,0.313,0.172,0.0,0.0,0.0,36.0,23.0,23.0,549.77,233.55,0.0,0.0,0.0,23.67,21.62,36.0,36.0,36.0,0.010666,0.003886,0.0,0.0,0.0
2020-01-03 18:30:00,19.47,19.73,21.13,19.93,20.08,5.92,0.0,0.311,0.195,0.0,0.03,0.0,36.0,23.0,23.0,547.22,263.31,0.0,40.54,0.0,23.63,21.72,36.0,21.24,36.0,0.010579,0.00441,0.0,0.000657,0.0
2020-01-03 18:45:00,19.27,19.51,20.94,19.79,20.21,5.81,0.0,0.266,0.134,0.0,0.034,0.0,36.0,23.0,23.0,481.65,187.08,0.0,46.07,0.0,23.3,21.23,36.0,21.15,36.0,0.00907,0.003029,0.0,0.000742,0.0
2020-01-03 19:00:00,19.42,19.63,20.86,19.82,20.02,5.7,0.0,0.364,0.243,0.0,0.106,0.0,36.0,23.0,23.0,622.4,321.17,0.0,138.39,0.0,23.97,21.99,36.0,21.58,36.0,0.012378,0.005484,0.0,0.002296,0.0
2020-01-03 19:15:00,19.37,19.6,20.77,19.77,19.96,5.6,0.0,0.29,0.184,0.0,0.088,0.0,36.0,23.0,23.0,515.19,250.43,0.0,116.41,0.0,23.52,21.54,36.0,21.32,36.0,0.009875,0.004144,0.0,0.001897,0.0
2020-01-03 19:30:00,19.32,19.52,20.6,19.68,19.99,5.49,0.0,0.314,0.199,0.0,0.115,0.022,36.0,23.0,23.0,546.64,268.99,0.0,150.83,5.62,23.78,21.67,36.0,21.43,20.46,0.010701,0.00449,0.0,0.002477,8.7e-05
2020-01-03 19:45:00,19.4,19.61,20.54,19.73,19.84,5.39,0.0,0.342,0.241,0.0,0.158,0.004,36.0,23.0,23.0,582.87,318.75,0.0,203.57,1.06,24.01,22.0,36.0,21.72,20.38,0.011633,0.005448,0.0,0.003411,1.6e-05
2020-01-03 20:00:00,19.29,19.49,20.39,19.63,19.95,5.28,0.0,0.3,0.196,0.0,0.134,0.08,36.0,23.0,23.0,524.05,264.64,0.0,174.88,20.64,23.73,21.7,36.0,21.51,20.53,0.010214,0.004426,0.0,0.002888,0.000319
2020-01-03 20:15:00,19.41,19.6,20.35,19.69,19.73,5.17,0.0,0.356,0.255,0.0,0.187,0.027,36.0,23.0,23.0,597.29,332.5,0.0,237.7,7.14,24.2,22.16,36.0,21.88,20.36,0.012106,0.005748,0.0,0.004026,0.000109
2020-01-03 20:30:00,19.26,19.46,20.19,19.57,19.91,5.05,0.0,0.297,0.2,0.0,0.154,0.133,36.0,23.0,23.0,516.61,268.82,0.0,199.9,34.22,23.77,21.79,36.0,21.61,20.6,0.010108,0.004526,0.0,0.003323,0.000532
2020-01-03 20:45:00,19.42,19.61,20.17,19.66,19.65,4.94,0.0,0.372,0.27,0.0,0.216,0.047,36.0,23.0,23.0,614.24,348.24,0.0,272.53,12.36,24.38,22.33,36.0,22.04,20.35,0.012651,0.006094,0.0,0.004671,0.000189
2020-01-03 21:00:00,19.22,19.42,19.99,19.52,19.87,4.8,0.0,0.291,0.196,0.0,0.168,0.177,36.0,23.0,23.0,505.09,261.95,0.0,217.15,45.33,23.8,21.82,36.0,21.67,20.65,0.009901,0.004419,0.0,0.003625,0.000706
2020-01-03 21:15:00,19.37,19.54,19.95,19.6,19.66,4.66,0.0,0.389,0.289,0.004,0.24,0.065,36.0,23.0,23.0,641.46,370.15,5.22,300.1,16.89,24.41,22.42,21.24,22.13,20.31,0.013236,0.00652,8.5e-05,0.005174,0.000258
2020-01-03 21:30:00,19.28,19.48,19.89,19.54,19.68,4.52,0.0,0.315,0.228,0.024,0.199,0.171,36.0,23.0,23.0,539.19,300.01,33.31,253.92,43.73,23.97,22.03,21.29,21.86,20.64,0.01072,0.005138,0.000542,0.004297,0.000681
2020-01-03 21:45:00,19.29,19.47,19.85,19.53,19.64,4.38,0.0,0.361,0.261,0.054,0.228,0.161,36.0,23.0,23.0,598.73,338.32,75.23,286.67,41.44,24.34,22.29,21.43,22.07,20.59,0.01228,0.005902,0.001235,0.004923,0.000643
2020-01-03 22:00:00,19.28,19.47,19.82,19.53,19.63,4.29,0.0,0.357,0.267,0.075,0.237,0.182,36.0,23.0,23.0,594.8,344.8,104.03,297.0,46.49,24.29,22.31,21.5,22.12,20.64,0.012153,0.006026,0.001716,0.005118,0.000724
2020-01-03 22:15:00,19.28,19.46,19.79,19.52,19.62,4.21,0.0,0.359,0.264,0.09,0.236,0.183,36.0,23.0,23.0,597.12,341.3,124.5,296.29,46.76,24.31,22.29,21.53,22.11,20.64,0.012221,0.005957,0.002058,0.005102,0.000728
2020-01-03 22:30:00,19.27,19.46,19.76,19.51,19.61,4.12,0.0,0.362,0.268,0.104,0.242,0.188,36.0,23.0,23.0,600.61,345.81,143.71,302.46,48.06,24.33,22.32,21.55,22.14,20.65,0.012314,0.006049,0.002379,0.005221,0.000749
2020-01-03 22:45:00,19.27,19.46,19.75,19.5,19.6,4.03,0.0,0.363,0.269,0.12,0.246,0.195,36.0,23.0,23.0,601.54,346.63,164.03,306.71,49.71,24.36,22.35,21.64,22.18,20.65,0.012368,0.006075,0.002733,0.005309,0.000775
2020-01-03 23:00:00,19.26,19.45,19.72,19.49,19.6,3.86,0.0,0.364,0.269,0.127,0.248,0.199,36.0,23.0,23.0,601.08,346.03,174.15,308.74,50.94,24.39,22.37,21.67,22.2,20.65,0.012382,0.006072,0.002908,0.005353,0.000794
2020-01-03 23:15:00,19.26,19.45,19.7,19.49,19.58,3.69,0.0,0.369,0.273,0.141,0.254,0.202,36.0,23.0,23.0,606.94,350.58,191.62,315.43,51.53,24.44,22.41,21.75,22.25,20.65,0.012565,0.006174,0.003217,0.00549,0.000803
2020-01-03 23:30:00,19.25,19.44,19.68,19.48,19.58,3.52,0.0,0.37,0.274,0.149,0.257,0.21,36.0,23.0,23.0,607.5,350.84,201.89,317.71,53.74,24.47,22.44,21.79,22.28,20.66,0.012605,0.006188,0.003399,0.00554,0.000838
2020-01-03 23:45:00,19.25,19.44,19.67,19.47,19.56,3.35,0.0,0.376,0.278,0.16,0.262,0.211,36.0,23.0,23.0,613.56,355.01,215.57,323.38,53.9,24.53,22.48,21.85,22.33,20.65,0.012795,0.006282,0.003644,0.005658,0.00084
2020-01-04 00:00:00,19.25,19.44,19.65,19.47,19.56,3.28,0.0,0.376,0.278,0.167,0.264,0.219,36.0,23.0,23.0,613.23,354.62,225.26,325.25,55.98,24.55,22.5,21.89,22.35,20.66,0.012813,0.006284,0.003818,0.005701,0.000873
2020-01-04 00:15:00,19.25,19.44,19.64,19.46,19.55,3.2,0.0,0.377,0.279,0.173,0.266,0.219,36.0,23.0,23.0,613.48,354.87,233.02,327.29,56.02,24.56,22.51,21.93,22.37,20.66,0.012832,0.006292,0.003961,0.005743,0.000873
2020-01-04 00:30:00,19.24,19.44,19.63,19.46,19.55,3.13,0.0,0.377,0.279,0.178,0.268,0.223,36.0,23.0,23.0,613.41,355.24,238.78,329.27,57.0,24.57,22.52,21.96,22.38,20.66,0.012844,0.006303,0.004068,0.005785,0.000889
2020-01-04 00:45:00,19.24,19.44,19.63,19.46,19.54,3.06,0.0,0.379,0.281,0.183,0.271,0.225,36.0,23.0,23.0,615.3,356.78,245.06,332.08,57.42,24.6,22.53,21.99,22.4,20.66,0.012909,0.006339,0.004185,0.005843,0.000895
2020-01-04 01:00:00,19.23,19.43,19.61,19.45,19.54,2.91,0.0,0.379,0.281,0.187,0.272,0.229,36.0,23.0,23.0,614.91,356.75,249.91,333.53,58.36,24.6,22.54,22.01,22.42,20.66,0.012909,0.00634,0.004275,0.005874,0.00091
