,0
0,0.578972558882878
1,0.8028774064854147
2,0.3618861009120202
3,0.6011629190922569
4,0.9184486079599985
5,0.641775119291232
6,0.6251494550359276
7,0.7534972404716065
8,0.5581718857220253
9,0.19272908702719604
