,0
0,1.4595095213401237
1,1.032767529129167
2,0.7845734210916504
3,1.1296602925411499
4,0.8095701634013395
5,0.5447020320895746
6,0.2286007865802695
7,0.9264005154766757
8,0.7676147858995961
9,0.23930434110440402
