building1102
0.8450000000000001
0.9453400300000002
0.2868
0.0014449999999999997
0.000464
0.0011538
0.00032573000000000004
0.00029248
0.00030445
0.00023932000000000003
0.0
0.000961
0.000283
0.0009760000000000001
0.03937
0.0
0.000839
0.0009580890000000002
0.00017088000000000002
0.00015005
0.00013942000000000002
0.0
0.0
0.000202
0.00058
0.0
0.0
0.0
0.00032669999999999997
0.00046315999999999995
7.078e-05
8.339e-05
8.575e-05
0.0
0.0
9.97e-06
0.000175
0.0
0.0
0.0
0.000671
0.00035292
7.956e-05
0.000108807
8.684e-05
0.0
0.0
0.0
0.000346
0.0
0.000356
0.0
0.0
4.4e-06
2.315e-06
2.8508000000000006e-05
2.56e-06
9.305e-06
0.0
0.0009639999999999999
0.0
0.0
0.0211814
0.0
0.0
0.00013614
5.05069e-05
5.075e-06
3.338e-05
3.2080000000000005e-05
0.0
0.0
0.0
0.000265053
0.0231
0.00727
0.0
0.00014987
7.207e-05
5.0694e-05
2.373e-05
2.7799999999999998e-05
0.0
0.0
0.0
