building_id,building_num,n_zones,b,A_lag1,B_lag1,c_lag1,D_lag1_s1,D_lag1_s2,D_lag1_s3,D_lag1_s4,D_lag1_s5,D_lag1_s6,D_lag1_s7,D_lag1_s8,D_lag1_s9,A_lag2,B_lag2,c_lag2,D_lag2_s1,D_lag2_s2,D_lag2_s3,D_lag2_s4,D_lag2_s5,D_lag2_s6,D_lag2_s7,D_lag2_s8,D_lag2_s9,A_lag3,B_lag3,c_lag3,D_lag3_s1,D_lag3_s2,D_lag3_s3,D_lag3_s4,D_lag3_s5,D_lag3_s6,D_lag3_s7,D_lag3_s8,D_lag3_s9,A_lag4,B_lag4,c_lag4,D_lag4_s1,D_lag4_s2,D_lag4_s3,D_lag4_s4,D_lag4_s5,D_lag4_s6,D_lag4_s7,D_lag4_s8,D_lag4_s9,A_lag8,B_lag8,c_lag8,D_lag8_s1,D_lag8_s2,D_lag8_s3,D_lag8_s4,D_lag8_s5,D_lag8_s6,D_lag8_s7,D_lag8_s8,D_lag8_s9,A_lag16,B_lag16,c_lag16,D_lag16_s1,D_lag16_s2,D_lag16_s3,D_lag16_s4,D_lag16_s5,D_lag16_s6,D_lag16_s7,D_lag16_s8,D_lag16_s9,A_lag32,B_lag32,c_lag32,D_lag32_s1,D_lag32_s2,D_lag32_s3,D_lag32_s4,D_lag32_s5,D_lag32_s6,D_lag32_s7,D_lag32_s8,D_lag32_s9
ep_SFH_age_0_climate_3_1081,1081,9,0.8734444444444445,0.9416596666666668,0.38999999999999996,0.008613888888888888,0.00039,0.0004134555555555555,0.00010662788888888888,0.00011421111111111111,0.0001506222222222222,3.8388888888888885e-05,0.001856222222222222,0.0019490000000000002,0.00018444444444444443,0.0,0.0,0.0,0.0005543333333333333,0.0002818888888888889,0.00015065555555555553,0.00013301333333333334,0.00011402222222222223,0.0,0.00018999999999999998,0.0011277777777777777,0.0021411111111111114,0.0,0.0,0.0,0.0,0.00011207777777777777,0.00010706666666666666,1.8062e-05,3.711111111111111e-06,5.4e-07,0.0006288888888888889,0.0006633333333333333,0.0007566666666666667,0.0,0.0,0.0,0.00023333333333333333,0.00017458888888888886,7.841111111111112e-05,0.00010593333333333332,0.0,2.7333333333333335e-05,0.0023168888888888887,0.00022222222222222223,0.0013637,0.0,0.004405555555555556,0.0,0.00011888888888888889,0.00012986,5.738888888888888e-05,3.075e-05,1.2723333333333333e-07,1.3393333333333334e-05,0.0,0.0,0.0,0.0,0.03164444444444444,0.0,0.001332222222222222,3.628888888888889e-05,1.2111111111111112e-05,7.511111111111111e-07,0.0,1.633333333333333e-05,0.0001488888888888889,0.0,0.0007577777777777778,0.00034722222222222224,0.05840000000000001,0.009343333333333334,0.0,0.0001017111111111111,3.7900333333333334e-05,3.477777777777778e-05,3.411111111111111e-05,4.26011111111111e-05,0.0002288888888888889,0.0,0.0
ep_SFH_age_0_climate_3_1123,1123,10,0.6942,0.9526662,0.3368,0.009378000000000001,0.0009889999999999999,0.0009332399999999999,0.000291797,0.00024849,0.00021603,0.00017788,0.00128,0.00033,0.0001525,0.0,0.03838,0.0,0.0,0.00057165,0.00012098,7.354400000000001e-05,0.00012931000000000002,0.0,0.000363,0.000175,0.0,0.0,0.0,0.0,0.0,0.0003815,8.116899999999998e-05,8.1424e-05,5.1871000000000005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000218638,4.4791000000000005e-05,4.9645e-05,5.8639999999999994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8659400000000003e-05,9.728e-06,4.236000000000001e-05,0.0,1.6408e-05,0.00043499999999999995,0.0,0.0,3.59e-05,0.014141999999999998,0.0,0.0,7.733999999999999e-05,1.949e-05,2.98e-08,6.14e-07,1.16823e-05,0.000119,0.00016199999999999998,0.0,0.0015791,0.024835,0.0053708,0.0,0.00010991900000000002,4.7511000000000006e-05,2.39e-05,1.1873999999999998e-05,3.821e-06,0.0,0.0,0.0006348
ep_SFH_age_0_climate_4_1072,1072,10,0.8105,0.9463817999999998,0.3553,0.010388000000000001,0.0,0.0009023,0.00037837,0.00038396199999999995,0.00036023519999999994,0.00021222000000000002,0.000445,0.002594,0.0006904000000000001,0.0,0.05669999999999999,0.0,0.0,0.0005537000000000001,9.7599e-05,4.688e-05,3.1756e-05,2.27e-05,0.00042500000000000003,0.0002002,0.0022710999999999994,0.0,0.0,0.0,0.0,0.00037569999999999997,8.382e-05,3.6561e-05,2.4610000000000003e-05,1.4999999999999999e-05,0.0008500000000000001,0.0,0.0009126800000000001,0.0,0.0,0.0,0.0,0.0002852,0.000125785,5.1329e-05,1.883e-05,1.3530000000000001e-05,0.0,5.4e-05,0.00054,7.42e-05,0.0,0.0,0.0,9.738e-05,8.5555e-05,5.5219999999999996e-05,3.0900000000000003e-07,1.3567e-05,0.000125,0.0,0.000789,0.0001402,0.006866,0.0,2.03e-05,6.93e-05,2.432e-05,5.258e-06,3.3208e-05,4.508e-05,0.0006422000000000001,0.0,0.0,0.0008768000000000002,0.023483999999999998,0.006112,0.0,0.00014138,1.8979e-05,1.6842000000000002e-05,1.3958999999999998e-05,2.7070000000000003e-05,0.0,0.0,0.0
ep_SFH_age_0_climate_4_1688,1688,10,0.49820000000000003,0.9629494000000001,0.3258,0.00597,0.0004123,0.0008183300000000001,0.00024044000000000002,0.00024216,0.00018314999999999998,0.00013955,0.0,0.000343,0.000719,2.59e-05,0.04534,0.0,0.0,0.00045743,0.000118523,6.735500000000001e-05,7.359e-05,0.0,0.00012800000000000002,0.000144,0.0,0.0,0.0,0.0,0.0,0.0004037138000000001,9.958e-05,5.8773099999999995e-05,2.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017999,7.919e-05,3.761e-05,3.5419999999999996e-05,1.07e-06,0.000321,2.63e-05,0.00012800000000000002,0.00010499999999999999,0.0,0.0,0.0,2.8700000000000003e-05,2.08674e-05,8.319e-06,0.0,5.017699999999999e-06,0.0,0.000961,0.0,0.0,0.017569999999999995,0.0,6.46e-06,1.891e-05,1.2854000000000001e-05,8.821e-06,1.9928e-05,2.3077000000000003e-05,0.0,0.000763,0.0,0.0021976,0.03586,0.006719,0.0,9.814100000000001e-05,2.5488999999999996e-05,3.3379999999999996e-05,1.3809999999999997e-05,1.891e-05,0.0,5.71e-05,0.0
ep_SFH_age_0_climate_4_1709,1709,5,0.725,0.9519880000000001,0.3519,0.007232,0.00034480000000000003,0.00097666,0.00026278,0.00023356,0.00019701999999999995,0.00014848,0.0,0.00277,0.000226,0.0,0.0,0.0,0.0,0.0007096,0.00018372,0.00010418999999999999,0.00010581804000000001,0.0,0.0006000000000000001,0.0001604,0.000758,0.0,0.0,0.0,0.0001228,0.00031898,3.552554000000001e-05,2.78e-06,1.9276e-05,0.0,9.7e-05,0.001312,0.0,0.0,0.0,0.0,0.00048399999999999995,0.00021738,6.497600000000001e-05,1.306e-05,2.8538e-05,0.0,0.0,0.0005120000000000001,0.0,0.0,0.0,0.0,0.0,3.54e-05,2.616e-05,8.78e-06,0.0,1.564e-05,0.0,0.000272,0.0,0.000314,0.00202,0.0,0.001168,1.482e-05,1.012e-05,0.0,1.654e-05,4.8094e-05,0.0,0.0,0.0,0.0010370000000000002,0.0217776,0.006952000000000002,0.0,0.00015038,1.2420000000000001e-05,5.1e-06,2.0306e-05,1.872e-05,0.0,0.0,0.0
ep_SFH_age_0_climate_5_417,417,21,-0.020042857142857133,0.9862759190476191,0.24797142857142856,0.007156666666666667,0.0019437619047619052,0.0010028904761904761,0.0003870304761904762,0.00035769999999999997,0.0003150714285714286,0.00017889,0.0009924285714285716,0.0002961904761904762,0.0003395238095238095,0.0024945238095238098,0.0069357142857142855,0.0,0.0005933333333333333,0.000578852857142857,0.00011353333333333333,0.00011740190476190477,0.00015423333333333333,0.0,3.757142857142857e-05,0.0,0.0006886190476190477,0.0,0.0032619047619047623,0.0,7.057142857142856e-05,0.00037326714285714293,8.003476190476191e-05,5.8719047619047626e-05,9.874476190476191e-05,0.0,0.00016952380952380951,0.00036047619047619047,0.0,0.0,0.0021999999999999997,0.0,0.0,0.0002538561904761905,5.463571428571429e-05,2.38e-06,1.7556666666666667e-05,7.871428571428572e-08,0.0,0.0,0.0,0.0,0.009636190476190475,0.0,0.0,4.0191428571428565e-05,2.730952380952381e-06,3.293571428571428e-06,1.523809523809524e-05,2.4295857142857143e-05,0.0,0.0,0.0005142857142857143,0.0,0.013429523809523811,3.2047619047619045e-06,0.0011404761904761905,2.4785714285714287e-05,1.883761904761905e-05,3.0128571428571424e-06,4.377242857142857e-05,4.210238095238096e-05,0.0,0.0,0.0,0.0027935714285714282,0.012725523809523812,0.0056280952380952385,0.0,0.00018336523809523808,2.404471428571428e-05,2.4549952380952383e-05,1.2682714285714286e-05,7.614761904761905e-06,0.0,0.00021714285714285713,0.0
ep_SFH_age_0_climate_5_758,758,5,0.8436,0.947036,0.34171999999999997,0.009708,0.0009300599999999999,0.0008522,0.0003329,0.00029584,0.00027506,0.00021688000000000002,0.0,0.0,0.0015559999999999999,0.0,0.0,0.0,0.000151,0.00042948,5.56394e-05,5.1183999999999996e-05,7.626e-05,0.0,0.0,0.00069,0.0,0.0,0.0,0.0,0.0009780000000000001,0.00029455999999999997,2.7942e-05,3.5120000000000004e-06,2.5280000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025619999999999996,0.00021184000000000003,3.4200000000000005e-05,9.36e-10,3.5499999999999996e-05,0.0,0.00119,0.0,0.0,0.0,0.0,0.0,0.000696,1.436e-05,0.0,0.0,0.0,2.36e-05,0.0,0.0,0.00020600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4816e-05,4.1938000000000004e-05,0.0,0.0,0.000882,0.001188,0.009758,0.004798,0.0,0.00016497999999999998,1.5936e-05,2.5206000000000002e-05,2.7371999999999998e-05,4.0480000000000005e-05,0.001418,0.0,0.0
ep_SFH_age_0_climate_5_928,928,15,0.5624133333333333,0.9592183333333334,0.3372,0.010966266666666667,0.002242,0.00047579486666666663,0.00036916,0.0003316,0.00036787866666666667,0.00030556266666666664,0.001072,0.0005768,0.0006543333333333334,0.00039906666666666665,0.07566,0.0,0.0003346,0.000537978,8.384666666666666e-05,6.882000000000001e-05,7.716306666666667e-05,2.3666666666666667e-07,0.0009762666666666666,0.0008671333333333333,0.00013384666666666666,0.0,0.0,0.0,0.0011586666666666666,0.00016621733333333335,1.5836666666666667e-05,2.385533333333334e-05,4.1740666666666665e-05,0.0,1.2533333333333334e-07,0.00018433333333333333,0.000124,0.0,0.0,0.0,0.0,0.00010904133333333334,1.748e-05,3.7766e-05,6.0823e-05,6.793333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0008553333333333334,5.352666666666667e-06,1.6359999999999999e-06,1.4226666666666668e-06,2.6518666666666666e-06,2.486533333333333e-05,0.0,6.933333333333333e-05,0.0007266666666666667,6.38e-06,0.011706666666666667,0.0,0.0,5.662666666666667e-05,1.9152266666666663e-05,7.019999999999999e-07,2.9098000000000005e-05,2.444666666666667e-05,0.0006233333333333334,0.0,0.0,0.0018757333333333335,0.018832666666666668,0.0028380000000000002,0.0,0.00018144599999999998,3.2248e-05,3.3229866666666665e-05,2.7284666666666666e-05,4.062666666666667e-05,0.0,0.0006469333333333333,0.0
ep_SFH_age_1_climate_0_42,42,5,0.9294,0.9426460000000001,0.27820000000000006,0.0,0.0,0.000326,4.1372e-05,8.015999999999999e-05,4.31e-06,7.338000000000001e-06,0.0,0.0009339999999999999,0.0005290000000000001,0.0,0.0,0.0,5.64e-05,0.000208,0.00022764,0.00022962000000000004,9.84e-06,0.0,0.0,0.000382,0.000442,0.0,0.0,0.00202,0.0001082,4.932000000000001e-05,0.00022454,0.00019644000000000004,1.504e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.48e-05,0.0,1.064e-05,0.00014612,6.529999999999999e-05,3.316e-05,4.839999999999999e-06,0.0,0.0,0.0,0.0,0.0,8.099999999999999e-05,0.0,0.00043381999999999996,6.252e-05,0.0,0.0,8.08e-07,0.0,0.0,0.00044799999999999994,0.00011960000000000001,0.005178,0.00289,0.0007440000000000001,0.00011802400000000002,7.18e-06,1.3958000000000001e-05,0.0,0.0,0.0,0.000716,0.0,0.0001884,0.006416,0.00213,0.0,1.272e-05,1.7744e-05,1.138e-05,6.839999999999999e-07,3.52e-06,0.0,0.0,0.0
ep_SFH_age_1_climate_0_168,168,10,0.742,0.9523955,0.26173,0.0022703000000000003,0.000248,0.0010804,0.000277348,0.00020119000000000002,0.00021861999999999996,0.00019146999999999998,0.000117,0.0,0.0,0.0009762,0.05808000000000001,0.0,0.000116,0.0006180000000000001,8.831e-05,7.888e-05,9.065300000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.97e-06,0.001901,0.0006141999999999999,0.00019297999999999999,0.00016126,0.000154759,0.0,0.0,0.0,0.0,0.0,0.0,7.890000000000001e-07,0.000899,0.00030049,8.297e-05,9.481000000000001e-05,0.000115266,0.0,0.0,0.0,0.0,0.0,0.0013700000000000001,0.00025100000000000003,0.000283,2.7882e-06,1.75e-07,1.7437e-05,0.0,1.6428e-05,0.0,0.0,0.0,5.72e-05,0.006579,0.00016199999999999998,0.0,5.8660000000000004e-05,2.342088e-05,1.7369999999999998e-06,1.671e-05,3.4695e-05,0.00046300000000000003,0.0,4.21e-05,0.0007157,0.02048,0.005349,0.0,0.00017502,7.47967e-05,4.1578e-05,2.0309999999999997e-05,1.784e-05,0.0,0.0,0.0
ep_SFH_age_1_climate_0_249,249,15,0.5475333333333334,0.9638042399999999,0.23332666666666665,0.0008226333333333333,1.12e-05,0.0009949693333333334,0.00027977946,0.00024742866666666664,0.0002636933333333334,0.00020082000000000002,0.0,0.0,0.0,2.5e-05,0.06405999999999999,0.0,0.0007226666666666666,0.0005313126666666668,0.0001196024,0.0001404,0.00013048666666666667,0.0,0.0,0.0,0.0,0.0,0.0016466666666666667,1.8466666666666667e-05,0.0014206666666666666,0.00042210733333333334,7.389666666666667e-05,7.815933333333334e-05,6.706866666666667e-05,0.0,0.000192,0.0,0.0,0.0,0.0005413333333333333,7.333333333333334e-06,0.000453,0.00026240666666666666,5.5078200000000004e-05,7.388918666666666e-05,5.714e-05,1.8026666666666668e-05,0.0,1.6666666666666667e-05,0.0,0.0,0.0016066666666666666,3.3533333333333336e-06,0.0,0.0,5.847333333333333e-06,2.1335333333333336e-05,0.0,1.3860666666666666e-05,0.00018133333333333334,0.0,0.0,0.0,0.005001999999999999,0.0,0.0,0.00010953399999999998,3.4938e-05,3.5386666666666667e-06,1.8727333333333333e-05,2.747340666666667e-05,0.0,0.0,0.0,0.0009846666666666665,0.009629333333333332,0.005079333333333333,0.0,9.307913333333334e-05,6.321460666666666e-05,4.2542e-05,1.8059999999999996e-05,8.453333333333333e-06,0.0,0.00054,0.0005306666666666667
ep_SFH_age_1_climate_1_32,32,10,0.6984000000000001,0.9528004999999998,0.30766000000000004,0.00683,0.0,0.000475,0.00030424780000000006,0.00026406779999999994,0.0002189,0.0002101,0.0,0.00102728,0.0008631,0.0,0.030679999999999995,0.0,0.0014201,0.00039810000000000003,0.00014113599999999998,0.00010881200000000001,0.000104371,0.0,0.0,0.00056,0.0007027,0.0,0.0,0.0,0.0,0.000258959,8.382e-05,5.185e-05,5.343499999999999e-05,0.0,0.000303,0.0007834899999999999,0.000643,0.0,0.0,0.0,0.000308,0.00023457,7.167199999999999e-05,3.0930000000000004e-05,6.7153e-05,0.0,0.0,2.79e-05,0.0,0.0,0.0,0.0,5.5e-05,3.509e-05,9.539999999999998e-06,0.0,0.0,1.1952800000000002e-05,0.000142,0.000197,0.0006272,4.23e-06,0.004656,0.0,0.00027499999999999996,1.3678999999999999e-05,1.985232e-05,1.06e-06,1.3430000000000002e-05,1.0427799999999999e-05,5.972e-05,0.0,0.0,0.000979,0.015711,0.006643999999999999,0.0,0.00010683799999999998,2.10373e-05,8.663e-06,2.1343e-06,5.422399999999999e-06,0.0,0.0,0.0
ep_SFH_age_1_climate_2_762,762,12,0.49700000000000005,0.963459925,0.28796666666666665,0.006832383333333333,0.0,0.0007726666666666666,0.00022570666666666667,0.00022698666666666665,0.00017994916666666668,9.228441666666666e-05,0.00031166666666666663,0.0,0.0005708333333333333,0.0,0.06727499999999999,0.0,0.0003980000000000001,0.0004174908333333333,3.586416666666666e-05,2.6631583333333334e-05,5.615e-06,1.0333333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003363416666666667,6.258683333333333e-05,2.5283333333333332e-05,8.716666666666667e-07,4.808333333333333e-07,0.0005891666666666667,0.0003308333333333333,0.0,0.0,0.0,0.0,0.0,9.072583333333332e-05,8.598916666666665e-05,6.742166666666667e-05,0.0,6.44e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026105583333333333,2.4888333333333334e-05,8.025e-06,1.0166666666666667e-06,1.5011666666666666e-05,0.0,0.0,0.0,0.0,0.016066666666666667,0.0,0.0,2.7583333333333333e-06,3.3984e-05,1.1486666666666666e-05,3.0083333333333335e-06,1.7326666666666668e-05,0.0,0.0002775,0.0,0.0017649166666666666,0.019916666666666666,0.004255,0.0,7.516666666666667e-05,3.02025e-05,2.1305833333333332e-05,1.3283333333333335e-05,1.4096666666666665e-05,0.0,0.0,0.0
ep_SFH_age_1_climate_2_852,852,10,0.7305999999999999,0.9507555999999999,0.34450000000000003,0.00809,0.00019,0.0008727,0.00031585999999999995,0.00034332,0.00032064999999999996,0.00023597,0.0,0.0,7.4e-05,0.0,0.06838000000000001,0.0,0.0,0.00044723199999999994,9.3077e-05,9.549999999999999e-05,6.8834e-05,1.09e-07,0.0,0.0,0.0011952,0.0,0.0,0.0,0.0,0.0003691,8.70741e-05,6.748999999999999e-05,3.9778e-05,1.1199999999999999e-06,0.0,0.0,2.02e-05,0.0,0.0,0.0,0.0,0.00018877,8.243e-05,8.282000000000001e-05,3.9848e-05,1.8899999999999999e-07,0.0,0.0,0.0,0.000119,0.0,0.0,0.0,7.2719e-05,0.0,1.021e-05,1.91e-07,2.2236000000000002e-05,0.0,0.0,0.0,0.0003022,0.007281999999999999,0.0,0.0013158,4.4e-05,4.113e-05,1.1791e-05,0.0,1.8116e-05,0.0,0.0,0.0,0.0014130000000000002,0.020102000000000002,0.005154000000000001,0.0,6.749599999999999e-05,5.371200000000001e-05,3.5373e-05,1.2129999999999999e-05,1.5946e-05,0.0,0.0,0.0
ep_SFH_age_1_climate_2_1161,1161,5,0.8394,0.9482900000000001,0.29174,0.005546000000000001,0.0,0.0010446000000000001,0.00036454,0.00037628,0.00032814000000000004,0.00030369999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007012,0.000136,0.00011160999999999998,8.032e-05,7.64e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005688000000000001,0.000128584,8.614e-05,3.44e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027878,7.492e-05,6.006e-05,5.2879999999999995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.400000000000001e-05,9.68e-07,0.0,0.0,1.8159999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.014e-05,3.552e-05,0.0,2.6e-05,2.273e-05,0.0,0.0,0.0,0.0,0.010648,0.004832,0.0,9.473999999999999e-05,5.626e-05,4.1768e-05,2.6199999999999996e-05,3.766e-05,0.0,0.0,0.0
ep_SFH_age_1_climate_3_260,260,10,0.6676,0.955523,0.28551000000000004,0.0068509,0.000234,0.0009011,0.00033627999999999994,0.0003585,0.00034854000000000005,0.00014680999999999999,0.0,0.0,0.0,0.0,0.04671,0.0,0.0008309999999999999,0.0007317000000000001,0.00019614999999999997,0.00018176,0.000157242,0.0,0.0,0.0,0.000657,0.0,0.0,0.0,8.8e-05,0.0004751,7.439e-05,5.721000000000001e-05,3.6209999999999994e-05,0.0,0.0,0.0,0.000426,0.0,0.0,0.0,0.0,0.00023550000000000003,0.00011155999999999998,9.3965e-05,4.859e-05,8.77e-06,2.4699999999999997e-05,0.0,0.0009292,0.0,0.0,0.0,0.0,5.406e-05,1.0980000000000002e-05,2.1799999999999998e-05,0.0,1.743e-05,0.0,0.0,0.0,0.0,0.0042941,0.0,0.0,0.000128572,1.8661e-05,1.87e-06,1.1449999999999999e-05,1.9565499999999998e-05,0.0,0.0,0.0,0.0005842999999999999,0.019645,0.0056916,0.0,7.991000000000001e-05,6.8846e-05,5.3530000000000004e-05,3.689e-05,4.6617e-05,0.0,0.0,0.0
ep_SFH_age_0_climate_0_1313,1313,15,0.5844666666666666,0.9603189986666667,0.2772866666666667,0.0016347999999999998,0.0,0.00072958,0.00020746533333333331,0.00019532000000000002,0.00017721733333333334,0.00011142666666666667,0.00017313333333333333,0.0,0.00012360000000000002,9.666666666666667e-06,0.07517333333333333,3.126666666666667e-05,0.0005506666666666666,0.00044115333333333333,8.491333333333334e-05,9.895999999999999e-05,9.020133333333333e-05,0.0,9.733333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0005866666666666667,0.00039907999999999995,0.00015943333333333335,0.00016465333333333333,0.00014551333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002733333333333333,0.000241036,0.0001156,0.00011651333333333333,7.698666666666668e-05,1.1066666666666667e-05,0.0,0.0,0.0,0.0,0.0003526666666666667,0.0,0.0,1.0784e-05,1.5373333333333334e-05,3.309e-05,0.0,2.5276000000000003e-05,0.0,0.0,0.0,0.0,0.0062893333333333325,0.0,1.1133333333333332e-05,0.00011858066666666666,4.396666666666666e-05,2.4846666666666664e-05,1.2602666666666665e-05,2.555333333333333e-05,0.0,0.0,0.0,0.0011826,0.010313333333333334,0.007069666666666667,0.0,0.00014221333333333332,5.1908066666666665e-05,3.3538666666666664e-05,1.4637333333333333e-05,6.239913333333334e-06,0.0,0.0002866666666666667,0.0
ep_SFH_age_0_climate_0_1528,1528,10,0.8143,0.94492054,0.36419999999999997,0.004207,0.0,0.00016120000000000002,0.00026018,0.00026789100000000003,0.00028079099999999996,0.000282819,0.000302,0.0009436,0.0016218,0.0,0.07372999999999999,0.0,0.0,0.0003007,0.000139152,0.00014816999999999999,0.00012098039999999998,0.0,0.0,8.14e-05,9.382e-05,0.0,0.0,0.0,0.0,0.000377368,0.00011236,9.465099999999999e-05,6.976000000000001e-05,0.0,0.0,4.02e-05,0.0,0.0,0.0,0.0,2.76e-05,0.00060881,8.187539999999999e-05,0.00010885599999999999,7.254477e-05,0.0,0.00011,0.0,0.000577,0.0,0.0,0.00027499999999999996,0.0,3.011e-06,1.9285999999999998e-05,3.33e-05,0.0,2.7276000000000004e-05,0.0,0.0,0.0,0.0,0.013106999999999999,0.0009090000000000001,0.0,0.000155452,6.774e-05,9.784999999999999e-06,8.5358e-06,2.0759000000000002e-05,0.0,0.0,1.8900000000000002e-05,0.0016258000000000002,0.022942,0.007531,0.0,0.00012215000000000001,6.4713e-05,4.2062000000000005e-05,2.3140000000000002e-05,2.6719999999999998e-05,0.0,0.0,3.18e-05
ep_SFH_age_0_climate_0_2571,2571,10,0.7151,0.9542230899999999,0.29503,0.004574,7.03e-05,0.0007513000000000001,0.00018228000000000002,0.0001836,0.0001756,0.00014599870000000002,0.0,0.000155,0.00033800000000000003,0.0,0.040639999999999996,0.0,0.0008049999999999999,0.0004489,8.684900000000001e-05,8.856700000000001e-05,7.51616e-05,0.0,0.0,0.000238,0.00036909999999999997,0.0,0.0,0.0,0.0,0.00031349,8.425999999999998e-05,7.065e-05,4.99e-05,0.0,0.000104,0.0,6.380000000000001e-06,0.0,0.0,0.0,0.000865,0.00019114799999999998,7.7165e-05,8.139e-05,5.5895e-05,0.0,0.0,0.0,0.0011463,0.0,0.0,0.0,4.33e-05,1.5599999999999999e-06,7.934e-06,1.959e-05,0.0,8.510000000000002e-06,0.000122,0.0,0.0,0.0002498,0.00472,0.0,0.0,9.069800000000002e-05,3.528e-05,2.48e-06,1.23e-05,8.054e-06,0.0,6.52e-05,0.000158,0.0010786,0.021251,0.005229,0.0,7.7975e-05,2.9733899999999997e-05,2.4223999999999997e-05,9.974e-06,1.3291999999999999e-05,0.0,0.0,0.000144
ep_SFH_age_0_climate_0_2852,2852,16,0.754,0.94789693125,0.33716250000000003,0.003429375,0.001208125,0.000761025,0.00025835,0.00029551874999999997,0.00032908125000000003,0.000348175,0.00038,0.0008075,3.40625e-06,8.25e-05,0.02535125,0.0,0.00186,0.0006240624999999999,0.00023581875,0.00019731812499999997,0.000180416875,0.0,5.28125e-05,0.0,0.0,0.0,0.0,0.0,0.00075625,0.00025694375,0.00011250625,8.330625e-05,0.000110003125,0.0,0.000148125,0.000555625,0.000236875,0.0,0.0,0.000173125,0.000866875,0.000169145,9.328375e-05,9.2075e-05,9.159125e-05,1.025e-08,0.000725,0.0,0.0,0.0,0.00169375,0.0006125,0.0005975,4.5156249999999996e-05,3.2375e-06,1.606e-05,0.0,4.111875e-05,0.0,0.0,0.0001425,0.0,0.024518124999999998,0.0,0.0001525,0.00015575625,8.446768750000001e-05,2.8374374999999995e-05,3.09375e-05,3.643125e-05,0.0,0.000270625,0.0,0.0013251875,0.028649374999999998,0.007911062500000001,0.0,0.00027472499999999997,7.803e-05,5.4274374999999995e-05,2.820625e-05,2.15975e-05,0.0,0.0,0.0
ep_SFH_age_0_climate_0_3991,3991,15,0.453,0.967071,0.2853133333333334,0.0005113333333333334,0.00011533333333333334,0.00024836666666666667,7.831866666666666e-05,8.8222e-05,6.2728e-05,4.3839999999999994e-05,0.0,0.0,0.00022866666666666665,4.66e-05,0.05746666666666666,4.8066666666666665e-05,0.0010710666666666666,0.0002552133333333333,7.616266666666665e-05,9.664820000000001e-05,9.896599999999999e-05,8.154666666666667e-06,0.0,0.0,0.0,0.0,0.0,0.000570108,5.2333333333333336e-05,0.00021953333333333332,0.00010308733333333333,9.721333333333333e-05,9.818373333333334e-05,0.0,0.00036333333333333335,0.0,0.0,0.0,0.0,0.00049122,0.0,0.00013359333333333334,7.967333333333334e-05,5.0764000000000004e-05,5.476666666666667e-05,2.5863400000000004e-05,0.0,0.00023266666666666667,0.0,0.0,0.0,0.0,0.00021,0.00025599306666666664,4.7331333333333346e-05,3.642666666666667e-05,0.0,1.67798e-05,0.0,0.0,0.0,3.7e-06,0.00013893333333333334,1.6933333333333331e-07,0.0008886666666666666,6.362533333333334e-05,2.1782666666666664e-05,1.51812e-05,1.6613333333333332e-05,1.7685333333333335e-05,0.00016666666666666666,3.706666666666666e-05,0.0,0.0019017866666666665,0.007613333333333333,0.004931733333333332,0.0,0.00011066666666666667,3.440533333333333e-05,2.3793333333333335e-05,1.0722000000000002e-05,1.5373333333333334e-05,0.0,0.0,1.0133333333333333e-05
