,0
0,1.082285300012554
1,0.1717603638349594
2,0.8545418603542032
3,0.64798158123007
4,0.2640753297802263
5,0.5209946969047721
6,0.5520677582201436
7,0.3534084794589951
8,0.4733671116592042
9,0.09705798679873112
10,0.5280667382892723
11,0.45630454101733875
12,0.41010570731654994
13,0.48176209635883893
14,0.20711624037570076
