,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T_amb,s1,s2,s3,s4,s5,s6,s7,s8,s9,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,T1_2,T2_2,T3_2,T4_2,T5_2,T6_2,T7_2,T8_2,T9_2,T10_2,T_amb_2,s1_2,s2_2,s3_2,s4_2,s5_2,s6_2,s7_2,s8_2,s9_2,u1_2,u2_2,u3_2,u4_2,u5_2,u6_2,u7_2,u8_2,u9_2,u10_2,T1_3,T2_3,T3_3,T4_3,T5_3,T6_3,T7_3,T8_3,T9_3,T10_3,T_amb_3,s1_3,s2_3,s3_3,s4_3,s5_3,s6_3,s7_3,s8_3,s9_3,u1_3,u2_3,u3_3,u4_3,u5_3,u6_3,u7_3,u8_3,u9_3,u10_3,T1_4,T2_4,T3_4,T4_4,T5_4,T6_4,T7_4,T8_4,T9_4,T10_4,T_amb_4,s1_4,s2_4,s3_4,s4_4,s5_4,s6_4,s7_4,s8_4,s9_4,u1_4,u2_4,u3_4,u4_4,u5_4,u6_4,u7_4,u8_4,u9_4,u10_4,T1_8,T2_8,T3_8,T4_8,T5_8,T6_8,T7_8,T8_8,T9_8,T10_8,T_amb_8,s1_8,s2_8,s3_8,s4_8,s5_8,s6_8,s7_8,s8_8,s9_8,u1_8,u2_8,u3_8,u4_8,u5_8,u6_8,u7_8,u8_8,u9_8,u10_8,T1_16,T2_16,T3_16,T4_16,T5_16,T6_16,T7_16,T8_16,T9_16,T10_16,T_amb_16,s1_16,s2_16,s3_16,s4_16,s5_16,s6_16,s7_16,s8_16,s9_16,u1_16,u2_16,u3_16,u4_16,u5_16,u6_16,u7_16,u8_16,u9_16,u10_16,T1_32,T2_32,T3_32,T4_32,T5_32,T6_32,T7_32,T8_32,T9_32,T10_32,T_amb_32,s1_32,s2_32,s3_32,s4_32,s5_32,s6_32,s7_32,s8_32,s9_32,u1_32,u2_32,u3_32,u4_32,u5_32,u6_32,u7_32,u8_32,u9_32,u10_32
0,0.8175428875649354,0.0,0.005337481655183851,0.0,0.08688600975015275,0.0,0.0,0.0,0.010178153230935048,0.017321413804445587,0.018902764112758357,0.002699817184442724,0.00018939401788224797,0.0003045005235714022,0.00014996094749835683,5.3634275518800295e-05,1.3926800812442314e-05,0.0,0.00035394678589970713,0.012220710657640823,0.4697412568590016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002516442603952298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021559651099850976,0.0,0.0,0.0,0.0,0.0,0.0,0.00414311412849613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001960457628040929,3.7406253431433e-05,3.3581021094793415e-05,0.0,4.730031900441323e-06,0.003990470959271387,0.0030226725700267646,0.006631273879828967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008699174916363114,6.204499361438977e-05,8.92201259828146e-05,0.0,0.0,0.0,0.00021617537978791857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7063767112995233e-05,0.0,6.273384805693035e-06,0.0,0.0020147893000551993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.309718192749553e-06,0.0,3.792669365126285e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006354868940310887,0.0,6.942615907718019e-05,5.0585144464993724e-05,4.555715136819021e-05,4.186815585173341e-05,5.748112477504837e-05,0.0007270117749719126,0.0,0.0,0.06368856180035232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0016099386551336893,0.8522894176596368,0.0,0.0,0.06414610395984723,0.015144256233634214,0.0,0.0,0.0007978986545160196,0.0,0.018766014931688627,0.0,0.00023129834849172526,0.0007695344163877654,0.0007006409767641187,0.0005805956927344574,0.00045240188785285217,0.0033494083667727414,0.0019202485817151622,0.0,0.0,0.5971996117430134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.059308124717528e-05,0.00010413259332721357,5.216905625422751e-05,0.0,3.2780264448884104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001327939842771055,4.472019941268695e-05,1.658232717190713e-05,0.0,3.937498440911047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00171606276504981,0.0006895850239529159,0.0006983979049271832,0.0,8.276828151827014e-05,0.004024322334188241,0.015812509529910635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.445295324545142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0541035130221014e-05,1.5878343655530258e-05,5.9842822167919616e-05,0.0,0.0,0.0010040969587239192,0.0,0.009405946798046263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019990451103195925,0.0,0.0,0.007616545602756715,0.0,0.0003901030249535472,0.00016723114672928774,8.571093441247656e-05,4.245588104374238e-05,4.721113501226734e-05,0.0,0.0,0.0,0.0,0.03125473584902678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.7826474779321537,0.0,0.07264813699973512,0.017952064840963417,0.0,0.0,0.00886487622919419,0.04165822206965146,0.02193986562355111,0.0022704135911498294,0.00011864133075484787,0.0001917476396736651,0.00023729798233014963,0.0,0.0,0.0,0.0,0.0029796610344723935,0.0,0.0,0.5143010283013738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2244650900118285e-07,0.0,0.0003748408818433341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.197681003921526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006098445908096335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001772891320595261,0.00014924122548895817,0.0,0.001447503080755582,0.014386746870411814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7284384554180683e-05,0.0,3.503068151825334e-05,0.00017664152889402277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047256216670976366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055045355059731106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00527672623245675,0.0,0.00015353890537753484,2.7746563392033287e-05,3.7899950502947737e-05,4.897794811577262e-05,3.377532520474158e-05,0.0,0.0,0.0,0.0,0.0,0.10696095889869776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.02286201613258093,0.8752971736753729,0.04916787275677047,0.0021668372747501376,0.0004845885425141809,0.0,0.012507794229936033,0.003572806113489561,0.007382993721045883,0.004838102599089749,0.00017627174612923612,7.624969353540247e-05,7.33532869653068e-05,4.250123560123619e-05,1.0938453640223716e-05,0.0,0.002308925253397975,0.002817464763301694,0.0,0.0,0.0,0.48941831832113114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.380219766433487e-05,0.0,5.213953612352816e-06,3.193793393747571e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001818090783761689,3.43784997038212e-05,2.0489193906333823e-05,0.0,0.0,0.0,0.0,0.004223740882425164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256734251205202e-05,3.200617237032496e-05,4.3672923086799596e-05,0.0,0.0,0.0057100306201295055,0.0029704127650587147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005705406267108804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028436179407860432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003021139265158416,0.0,0.0,0.0015081523213742842,0.0,0.0,0.0,0.004130709957073514,0.0,0.0,1.147906160952491e-06,1.3714322596342051e-05,1.417468296959161e-05,2.8969340365624377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.047980845646789325,0.0,0.0,0.0,0.0,0.0,0.0
4,0.10090172704611447,0.09499722470397065,0.0717052961979996,0.08996594027082967,0.5952329288249675,0.010040937782560383,0.0,0.0,0.0,0.008598324025181365,0.0,0.0,0.0001035376521631411,3.706161718255474e-05,4.1425671089442586e-05,0.0,2.248011080833586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12642733060095243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045305468975986456,2.285590991162301e-05,3.1319341152406966e-05,0.0,5.35777169602033e-05,0.0,0.0,0.008174253630636532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032212978468372733,8.859751305469478e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004032285090456359,0.0001342320613581145,0.0001661528281800309,0.0,0.0,0.0,0.0,0.006053459250870418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.016087692675059e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.049873183761292e-05,7.983722515959664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05590068784114542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022830531654167803,0.0,0.0,0.0,0.00997198512720152,0.0014765726244251366,0.0001424797588611265,2.5200494123370028e-05,2.1699280257134618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03808115688251726,0.0,0.0,0.0,0.0,0.0
5,0.009484654640178922,0.0,0.01259553145566262,0.0,0.0,0.8733346868663127,0.0,0.033331615728443696,0.054743286849634254,0.0,0.0007976027066529138,0.00038878188783887646,0.000631994611629188,0.00014733220325474031,6.978462794417729e-06,5.922958794404701e-05,0.0,0.002098971758392846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20950797561387452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000810827756043328,1.611910738066284e-05,4.587224497988289e-05,7.066172913174761e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02699091416093823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000525192954889706,0.0,3.196366419285366e-05,4.407431419487556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004539164923725006,0.0,8.738658036340732e-06,5.7047790763828845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09633246575105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002780676081643719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006051161654892222,0.0,0.0,4.132917777228621e-06,2.070599703900638e-05,1.8806642666982415e-05,5.433556782118039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016753637828233765,0.0,0.0,0.0,0.0
6,0.010142097980008638,0.0006004882862145289,0.008909617445333182,0.0,0.0507979548542409,0.0,0.9147333416332369,0.0,0.009765465418963015,0.0,0.004225042743394031,0.0,0.002855908307509102,0.0017010739964323136,0.001693658102767723,0.001453424604113656,0.0006367992121800658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594352063601523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000861643282148163,0.00017982697550122348,0.00015753449917352765,0.0001543802016844163,0.0,0.002437693732422749,0.0039178674428227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23842312848488426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024483108299748187,2.7842503442316727e-05,4.223848554063282e-06,0.0,0.0,0.0,0.00282080313872538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018213449367313408,9.106822941980457e-05,4.603377002727144e-05,0.0,7.314738933628291e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013405967248452294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676585357011574e-05,0.0001001873863575298,0.00013819143261860768,0.00015991084693336107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00868084646601019,0.0,0.0,0.0,0.009477264037613984,0.0,0.0007932757234282105,0.0001465215142040181,9.8486672416787e-05,3.2510774126061504e-05,2.6705661402224827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.008966513228540508,0.0,0.008245612693018609,0.0,0.0,0.07658748262983808,0.0,0.8761654744743058,0.004206467625333466,0.0,0.005797623650035474,0.0,0.0001269040645762294,0.0,0.0,0.00022195044050629754,0.0003099706729375101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33454933896531164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039178441602082874,6.29684981659984e-05,0.00010554954417406051,0.000236183980767779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025565134504694505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002903797797776431,0.0,3.8149842976060616e-05,0.00011184322919104156,0.0,0.0,0.0046244119262962334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016306483362224535,0.0,0.00012601569151994544,0.0002337523209859092,0.0,0.0,0.0016583054251411123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0180563392775166e-05,0.0,5.413277831805438e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031939844330093446,0.0,0.0,0.0,3.215526088903094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014436676003122106,0.0,0.0,0.00546205780185311,0.0,0.0,8.401571269130979e-05,6.478216267856958e-05,4.2134543861333634e-05,7.40693462886581e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007422222533754785,0.0,0.0
8,0.0,0.0,0.005745330530725546,0.0,0.0,0.021352174075677098,0.0,0.0,0.9304097908339601,0.0025189281458253363,0.008438915137700162,0.0,0.00018362948474078545,6.519919583449284e-05,5.2706906377449785e-05,7.038068841718688e-05,2.1315664270234787e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3590803420026077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031067999178641884,1.1232167838651033e-05,8.12494949921854e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07586097386806102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026489070092714824,2.0569183423359084e-05,3.732366634308603e-05,4.3939817923848944e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017665759780391635,0.0,0.0,5.047361202024655e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1984945942398284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001768198870028533,0.0012439163590926533,0.004280617539453325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.002243959755414881,0.0,0.0,0.001137543736047881,0.0003637843373653441,0.0,0.0,0.981183504619952,0.0,0.0,0.0,0.0,1.0503421825221497e-07,3.5961329317565214e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12643964261074025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165704775743569e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.824109798860692e-07,0.0,1.767030205325469e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.407772788089123e-06,1.000294180682147e-06,0.0,1.8575050404269892e-06,2.512500038080871e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.190846508818644e-06,4.922898099856698e-07,0.0,4.052228628518339e-06,6.3744998167538465e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2213981556896533e-06,0.0,0.0,3.548731281387247e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040547921415376295,0.0,5.411174745505063e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
