,0
0,0.6210145985339786
1,0.7297433274957399
2,1.5641558509091524
3,0.5002452601108729
4,0.304163476474951
5,0.5220650738816133
6,0.21224388965757157
7,0.3532233940159095
8,0.2361340648735002
9,0.30779981864433736
10,0.40307089696372245
11,0.47208768162130355
12,0.5440426382035923
13,0.11106090795356138
14,0.39899499579133035
15,0.5194919060251451
16,0.4339759937649532
17,0.6165953529509984
18,0.5726321778276926
19,0.26676903433073207
20,0.14701430332713983
