,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T_amb,s1,s2,s3,s4,s5,s6,s7,s8,s9,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,T1_2,T2_2,T3_2,T4_2,T5_2,T6_2,T7_2,T8_2,T9_2,T10_2,T_amb_2,s1_2,s2_2,s3_2,s4_2,s5_2,s6_2,s7_2,s8_2,s9_2,u1_2,u2_2,u3_2,u4_2,u5_2,u6_2,u7_2,u8_2,u9_2,u10_2,T1_3,T2_3,T3_3,T4_3,T5_3,T6_3,T7_3,T8_3,T9_3,T10_3,T_amb_3,s1_3,s2_3,s3_3,s4_3,s5_3,s6_3,s7_3,s8_3,s9_3,u1_3,u2_3,u3_3,u4_3,u5_3,u6_3,u7_3,u8_3,u9_3,u10_3,T1_4,T2_4,T3_4,T4_4,T5_4,T6_4,T7_4,T8_4,T9_4,T10_4,T_amb_4,s1_4,s2_4,s3_4,s4_4,s5_4,s6_4,s7_4,s8_4,s9_4,u1_4,u2_4,u3_4,u4_4,u5_4,u6_4,u7_4,u8_4,u9_4,u10_4,T1_8,T2_8,T3_8,T4_8,T5_8,T6_8,T7_8,T8_8,T9_8,T10_8,T_amb_8,s1_8,s2_8,s3_8,s4_8,s5_8,s6_8,s7_8,s8_8,s9_8,u1_8,u2_8,u3_8,u4_8,u5_8,u6_8,u7_8,u8_8,u9_8,u10_8,T1_16,T2_16,T3_16,T4_16,T5_16,T6_16,T7_16,T8_16,T9_16,T10_16,T_amb_16,s1_16,s2_16,s3_16,s4_16,s5_16,s6_16,s7_16,s8_16,s9_16,u1_16,u2_16,u3_16,u4_16,u5_16,u6_16,u7_16,u8_16,u9_16,u10_16,T1_32,T2_32,T3_32,T4_32,T5_32,T6_32,T7_32,T8_32,T9_32,T10_32,T_amb_32,s1_32,s2_32,s3_32,s4_32,s5_32,s6_32,s7_32,s8_32,s9_32,u1_32,u2_32,u3_32,u4_32,u5_32,u6_32,u7_32,u8_32,u9_32,u10_32
0,0.867639763694724,0.0,0.0,0.007076587028184664,0.010803517179015119,0.0,0.0,0.0,0.0,0.021218012131625608,0.038836296480627294,0.0,0.0029325015232496646,0.000602105994271644,0.00029992026678718925,0.0001530954556478748,0.0,0.0,0.0,0.0,0.5382671466944297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020025651946673595,0.00025941070500811706,0.00012120199117226307,0.0,0.0,0.0030824383966974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00116576603840623,0.0002949116853928301,8.89732629364185e-05,2.3599900975869732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010200926012727174,0.000348887878255257,0.00012397058909515408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007422825417909223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002065971538349442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008124792040201115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013136904092702563,2.231632616749407e-05,0.0,0.0,0.0,0.0,0.0,0.018639962565443938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012591563733723918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014769369393353294,0.0,0.0,0.0,3.0489204457779617e-06,0.0,0.0,0.0,0.0,0.0,0.046853210879790344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01891693021062432,0.8328599243909367,0.0,0.02833129159337503,0.0,0.0,0.0,0.0,0.0072810058236233936,0.013532617850111187,0.02657661951744094,0.0,0.0011569856037200081,0.0009030421868682876,0.0010812359428215856,0.0011699488610376265,0.0003354736914684975,0.0,0.003081533190415695,0.001717116413844186,0.0,0.6232595528829689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022683013284623357,7.548928648524657e-05,0.0,0.0,0.0002270613734161246,0.0,0.0,0.009128428104007533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015049811488108397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8975925705689306e-05,6.721902767620038e-05,0.0,0.00013380230043400778,0.0,0.0,0.0013958899779565924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000599625754269234,0.0004478753118719146,0.0005044972610162266,0.0,9.613230172805151e-05,0.00125080166115751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003325565088576417,0.0,0.0,0.0001287599740857868,0.0001579956615301277,0.0,0.0,0.0,0.0,0.041647667045701546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016255368433728576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058843199889147555,0.0,0.0008483887481783051,9.165114747083437e-05,6.645186376773356e-05,8.265723410614635e-05,6.920956508355182e-05,0.0,0.0,0.0,0.0,0.04457654469594955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.8972064334564115,0.005818267364692632,0.05148652012091344,0.0,0.0,0.0,0.0,0.0,0.004856996509348633,0.0,0.00022288665288026197,2.4727179993605048e-05,2.0238519545692324e-05,2.3558577261007486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.4371100512255092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003866588925222086,8.46141494805668e-05,5.9208797449691526e-05,2.1663907219558316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017145665025068729,1.1645804832675995e-05,5.474443418160629e-06,0.0,0.0,0.0043153253779442124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026941085266694945,0.00017795557973641774,0.0001334062025030899,0.00012145372762547787,0.0,0.0,0.0,0.003996706925189611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.917049405265579e-05,5.347954871272797e-05,4.815409857619629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.684563355299952e-06,0.0,0.0,0.0021902297682809516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001348796133490069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003164924637999509,0.0,0.00011377639240336015,0.0,2.0241402872102508e-05,1.8543736761684486e-05,0.00010775738596027747,0.0,0.0,0.0,0.0,0.0,0.006910257288892164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0035791618203139157,0.005470705945739266,0.9161130201338978,0.007875221076364774,0.0,0.0,0.0,0.0,0.0,0.015167029647429055,0.0,0.0003980600261094656,0.00016226176364134785,0.00012552080791470107,0.0001235599045652759,0.0,0.004450133221111339,0.007115275169213686,0.0,0.0,0.0,0.0,0.4449422849832074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032006609789784373,3.3228209482671404e-05,3.830353412680296e-05,0.0,0.0,0.0,0.0,0.0010825165611038795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022817159937810322,2.8203315493638238e-05,0.0,0.0,0.0,0.0,0.0,0.0026535108539980866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024080129502735965,8.798363773313623e-05,2.2479400747390685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9188952695441835e-05,0.0,0.0,0.0,0.0,0.0,0.007885271831196507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005902824847498291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.992778070043958e-05,0.0,0.0,4.4846426912471503e-05,0.0007516856667639448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002024911476405258,0.0,0.0,0.0,0.0,1.5674598889387077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460477565144545,0.0,0.0,0.0,0.0,0.0,0.0
4,0.08752146380147935,0.046587363787055976,0.07609110867772911,0.09078262454099181,0.6418217689705061,0.0032732813599651925,0.0,0.0040885973394236535,0.0,0.006515102703703519,0.0,0.0,0.00028965832123139894,0.00014853818038304675,0.00013727298329388753,0.0001313224180316136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08798522850423064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022376029376991173,1.5170054307368798e-05,0.0,0.0,0.0,0.0011713129364862363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022633891818658669,3.553176727519452e-05,0.0,0.0,0.0,0.00417571610062258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4497405155922835e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.250300872939291e-05,0.0,4.4425613114104085e-05,0.00010013213133963055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008456029983440258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011030877548049654,0.0,9.153109191006253e-06,0.0,0.0,4.990851087795231e-06,3.5440906615180105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06254824428216589,0.0,0.0,0.0,0.0,0.0
5,0.007223980807139032,0.0026699268253993795,0.0,0.0,0.0,0.8837355808132636,0.0029236668972367854,0.043786722694937295,0.03415722546694791,0.0,0.003801389558716145,0.0,0.0019990802015367004,0.0004844116768416249,0.0003153783360523088,0.00012183646177675506,8.123492132399759e-05,0.0,0.004288944979442248,0.003334386365571679,0.0,0.0,0.0,0.0,0.0,0.25905965276333465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014908473224707083,0.00018877497452268055,4.471442048829695e-05,0.0,0.0,0.0,0.0,0.007060083137972438,0.0,0.0,0.0,0.0,0.0,0.08475976373989269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010630333208025624,0.00022185051271446902,7.684045977628785e-05,0.0,0.0,0.0,0.0,0.0020042465556319037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000910461157825063,0.0002934788260949244,4.9447982261103336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.702632826205488e-05,0.0,0.0,6.537422245301966e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012806657313655005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009401939194592581,0.0,0.0,5.294480271936547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01635944288347102,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0038125369971714887,0.0,0.0,0.9352927581048893,0.0,0.0029034000740950383,0.0,0.0034156888449044143,0.0,0.0012146065706388088,0.0011800329410622684,0.0015723534901379461,0.0017141849598974871,0.0015166975930389175,0.0,0.0,0.0017457708525481807,0.0,0.0,0.0,0.0,0.0,0.0,0.45765652134393103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001441203903119968,0.00016728161707344134,0.00014660301715099515,0.0002831718122789316,0.0,0.0,0.0,0.0027273981085975917,0.0,0.0,0.0,0.0,0.0,0.0,0.21524982493889494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010713225174771544,0.00016432320237964854,0.00021066678840337718,0.0,0.0,0.0,8.680727673684009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301384951332787e-05,5.537152006169427e-05,5.0357966066216816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003076928923013208,0.0,0.0,0.0,2.4360383494801165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020296037015096532,0.00036048736479796033,0.0,0.0,0.0001522819993996172,0.0001480543581173893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004395908166426972,0.0,0.0,0.0,0.019589313913923923,0.0,0.00044201872969850753,8.304008159163424e-05,5.191942423278384e-05,1.7705914021003643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020575429399692924,0.0,0.0,0.0
7,0.0005471160122567687,0.0,0.0,0.0,0.0,0.030197284949753524,0.0,0.9150341742260496,0.00935276131102071,0.0022580676198421007,0.0034408342568130698,0.0,0.0004594634693555099,0.00017262627042093667,0.0001710141733168825,0.0001110940372140668,0.00018591277995406633,0.0,0.005815879269432418,0.00010359229339572187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29745079709699046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033072283486270694,8.546128303310616e-05,3.5616502433486654e-05,7.106279898711939e-06,0.0,0.0,0.0017576912534646408,0.001901213630563952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09437896520759517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043584418766276473,6.870319586485177e-05,2.317114284402847e-05,1.1485788088794054e-05,0.0,0.0,0.0,0.001168331891029124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013421459844630592,9.75346220327585e-05,1.0452599265640467e-05,1.6855214269096322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.404918683166879e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003960254411244479,0.0,0.0,0.0,2.0711909591096854e-06,0.0,5.814601497994013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0012790676187337884,0.0004139312715188606,0.0,0.0,0.0,0.029270946197024028,0.0,0.0,0.9209901645635626,0.0,0.007755305657516345,0.0,0.00035258525640585384,0.00010553589395721549,0.00011237215992102259,5.756476949130825e-05,0.0,0.0,0.005625379798102209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29004229155819483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004140410329767392,6.074207330795213e-05,2.3005259912326847e-05,5.7522680523734235e-06,0.0,0.0,0.00024226328350542917,0.0008112677886393661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12442935368463845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000466061810178833,7.021190793000998e-05,3.7419853966049216e-06,0.0,0.0,0.0,0.0,0.0032176483074880316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027755728655357156,0.00015783363514612457,4.895694529385727e-05,0.0,0.0,0.0,0.000539512411484802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1066822220991866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034812999276029395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001394766144604506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009470475197478902,0.0
9,0.0,0.0,0.0,0.0007568573962142205,0.0,0.0,0.0,0.0,0.0,0.9845246021667599,0.0,0.0,0.0,0.0,8.422282078519737e-06,1.5195770773535926e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1184350899601281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.285732311898342e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04879218391596479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4045427965418097e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.895212682697684e-06,2.2903912957059664e-06,0.0,1.2980755457255432e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656162437313357e-05,8.807141131087374e-06,0.0,3.0867649501072496e-06,8.62766311836028e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9774766964106238e-05,2.1643881706305263e-05,6.676413277608667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00322707014227146,0.0,6.503001261455101e-07,9.795616802323037e-06,2.469050344581804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
